X_vib_freq_energy,Y_vib_disp_rms,Z_vib_freq_energy,Z_vib_freq_mean,Z_vib_freq_rms,Z_vib_freq_shape_factor,Z_vib_freq_rms,Z_vib_freq_mean,Z_vib_freq_energy,Z-axial force
202.75,202.83325664200137,329130.63999999996,353538.21,663.18587138147029,193.02500000000001,193.18605669147036,0.88806311719214748,298566.82,11.21
223.63750000000002,223.78428508275553,400635.25,418300.83,701.37558717545494,206.85714285714283,206.87594626456007,0.96403083226898545,299583.59999999998,8.5
275.48571428571427,275.52246473096994,531388.39999999991,512060.42,462.53972802344231,223.92499999999998,223.94899530919983,0.95470458937529157,401225.22000000003,13.079999999999998
277.42857142857144,277.49809780557825,539036.36,546851.22000000009,587.67350021686605,130.05714285714285,172.06997745933816,0.55104027271392109,207256.54,8.52
168.01250000000002,168.06722241412808,225972.73,218963.05,73.866675262162133,101.22857142857141,139.32427744551302,0.282350280902402,135878.78,6.95
186.78750000000002,186.83200006958126,279249.57000000007,255139.09999999998,366.45361234404555,176.16250000000002,176.31404864615865,0.8908818117259466,248693.15000000002,7.1599999999999993
195.14285714285714,195.15330969705403,266593.69999999995,278868.72000000003,289.08541125418282,194.70000000000002,194.71475932758665,0.9680686495724049,303310.69999999995,8.23
208.42499999999998,208.45375986055035,347623.75999999995,378916.66,767.44222676926734,200.48571428571427,200.50974326166082,0.96797157113126187,281429.09999999998,17.64
256.95,257.0547218006314,528617.04,494298.49000000005,521.01590323959533,208.9,208.95935011384393,0.9289772147029588,305648.07,3.1499999999999995
269.63749999999999,269.6440964493753,581663.51,587279.92999999993,654.37842644757166,215.28749999999999,215.29931781127408,0.97180703673234581,370830.37,13.559999999999999
174.42857142857147,174.52618305408669,213215.72,203098.19999999998,165.77695859195873,156.88749999999999,167.93882442723006,0.7937422693468611,225627.59000000003,18.139999999999997
192.3125,192.33858492252668,295953.05000000005,268896.36,383.97786394530607,197.01249999999999,197.02951238329754,0.97051571874999987,310565.02999999997,14.269999999999996
204.67499999999998,204.73591526647201,335334.36000000004,337996.56,561.40881462874904,208.97142857142856,209.04680268850254,0.92548121147704066,305903.96000000002,10.89
220.55714285714288,220.6472459444195,340796.45,344554.59,615.78506802292634,209.16249999999997,209.17411108930284,0.96803117497028701,350030.47000000003,6.5
275.10000000000002,275.13526803062837,529895.90999999992,467496.33,507.47807834427687,229.11250000000001,229.13622858465661,0.97210969369239919,420027.29000000004,11.540000000000001
281.96249999999998,282.00466529828901,636213.05000000005,600825.46000000008,663.22912707449757,175.15,202.25986996930459,0.72464712713555313,327272.44,17.48
166.68571428571428,166.69518803578501,194511.00000000003,191209.31,51.196923735708964,60.800000000000004,99.295858423199093,0.36259428780733738,78877.34,3.7999999999999994
183.08750000000001,183.15465118309172,268365.01,250042.33000000002,337.56840576604407,170.87142857142857,170.96457026446819,0.92251244431619372,204602.19,5.7600000000000016
206.875,206.89987916864524,342460.48,370199.76999999996,656.43982968738271,194.92500000000001,194.9680807209221,0.94088147570604685,304100.42,8.5
222.72500000000002,222.90149169532268,397480.60000000003,453970.48000000004,683.67442126037906,195.17142857142858,195.21553655968501,0.95463596014146557,266763.74,7.0299999999999994
253.07142857142858,253.19716484533211,448761.63,481054.09,304.16114150232931,204.12500000000003,204.19958986246766,0.91477433650159889,333579.78000000003,8.27
272.98750000000001,273.02867294480262,596357.25,643278.19999999995,698.88707446707213,209.27142857142854,209.30070984795333,0.94416958156182706,306647.51,18.249999999999996
170.47499999999999,170.54313970371251,232679.7,227293.12,110.22768643649769,133.72857142857146,146.51487979041582,0.69855343736383446,150266.26999999999,8.36
186.08750000000001,186.10921860563491,277093.13,274788.61,409.99451215839463,185.26249999999999,185.39009884565033,0.90945360923766694,274955.90999999997,6.7199999999999989
197.07142857142861,197.10299338163281,271947.12999999995,306811.98000000004,441.95022344150931,200.47499999999999,200.53322043990616,0.93038709549051046,321708.57999999996,4.49
205.42500000000001,205.45443533786266,337692.19999999995,422451.06,785.4853822409973,201.1,201.11287164887568,0.97189511588949318,283124.71000000002,19.8
255.47500000000002,255.5544413623054,522464.57999999996,553774.15,621.55185969130059,212.45714285714283,212.50704190012826,0.95373752384685528,316114.7,19.569999999999997
266.91250000000002,266.94852734188288,570092.13,626283.51,670.92631860734161,212.3,212.31846363423034,0.96263359254615066,360633.03999999992,13.95
166.25,166.25223306770951,221118.44,219466.14,49.891310437217996,8.6,22.75346127515548,0.14285714285714288,3624.0400000000004,13.070000000000002
179.82857142857142,179.94665082422941,226665.58,211525.28,279.69648728577198,172.86249999999998,172.89556457584445,0.95093368790299038,239143.01,25.069999999999997
200.16249999999999,200.19489566420017,320623.96999999997,356602.65,622.46330930310376,204.65714285714287,204.68272311765139,0.95000038872691928,293265.12,8.1699999999999982
210.42857142857142,210.53606409761321,310278.04000000004,363599.64,599.6789766199912,202.3125,202.34626571795192,0.94728663325344431,327552.09000000003,8.2399999999999984
263.8,263.87040109005898,487393.12000000011,487658.18999999994,491.35005342423642,223.31249999999997,223.3195776236378,0.9807549372913601,398973.06999999995,20.639999999999997
262.125,262.2760711540418,550309.9,593850.4800000001,532.69163218507572,113.08750000000001,159.93680392580063,0.49207027643120949,204638.25,9.85
170.03750000000002,170.11953518041366,231525.25,226626.12,83.867454951250309,78.137499999999989,110.99964526970345,0.44178426081967798,98567.37,6.4
185.75714285714284,185.7661087035446,241563.33000000002,235314.08,401.90126274994458,180.36250000000001,180.52295214182601,0.88126451995157284,260708.29,2.5200000000000005
196.47499999999999,196.51230877479406,308936.7,330015.92000000004,295.91408019413819,199.34285714285716,199.37376242338695,0.94310079395904156,278249.28000000003,13.229999999999999
253.75,253.86284682875518,515570.76000000007,582715.73,605.56987623229736,224.18750000000003,224.26055437816075,0.93278456693678624,402342.37,10.180000000000001
271.7,271.73052828123673,443024.88,505196.34,611.16189110812297,234.2428571428571,234.25885255417776,0.96718267639820343,384140.47,8.9399999999999977
176.14999999999998,176.30830950355119,248676.95999999996,234925.61,226.53586912451635,175.67499999999998,178.80584442349752,0.83394622099847548,255772.24000000002,19.830000000000002
203.98571428571427,204.03348114603992,291407.63,300926.84999999998,559.89552596890792,211.96250000000001,212.01387041889498,0.94757326267938569,359599.05,20.229999999999997
212.79999999999998,212.86674822526885,362498.01999999996,400077.06000000006,619.65497312156367,214.89999999999995,214.91370693506599,0.97099478886097979,323315.31,17.289999999999996
264.57499999999999,264.62066245854652,560192.76,532017.3600000001,444.42181539613915,223.54999999999995,223.56149042265756,0.96908020857630772,399837.92000000004,16.29
264.26250000000005,264.35802191346488,559081.30999999994,612339.24,675.47644560815638,158.01428571428573,186.98398327129519,0.6924727208844349,244741.07,8.49
167.4,167.41966943667555,196205.41999999998,193939.94999999998,69.462219947249025,85.424999999999997,132.40945019144215,0.34295476378591194,140258.1,12.169999999999998
183.89999999999998,183.95475666587151,270714.82,253706.63,364.85750643230568,233.34285714285713,233.36960874482838,0.9695984312648307,381229.62,3.53
219.73749999999998,219.92065898864524,386920.76999999996,438038.01,645.46756308895954,259.4375,259.44425942772369,0.98283516378098046,538490.59,29.159999999999997
249.27142857142857,249.37307392739899,435308.51,450034.75,473.32863847436909,271.53749999999997,271.57573759450599,0.94477660804495134,590027.04999999993,14
267.17500000000001,267.23763769349557,571327.64,608062.06999999995,692.45237071894394,286.44285714285718,286.47629919419165,0.9598926334444321,574480.69000000006,8.3300000000000018
185.48571428571429,185.49701576344256,240863.99999999997,249368.18999999997,418.73276083917773,220.86250000000001,220.89126001270398,0.94523634226684927,390343.58999999997,3.1299999999999994
195.07499999999999,195.09804586412443,304505.98,330012.24000000005,456.66633646147255,234.7428571428571,234.84647872903815,0.92183925984300263,386070.07999999996,12.08
205.5,205.52973716020475,295697.30999999994,339946.3,720.27833161910405,244.14999999999998,244.16062336093427,0.96849575516366948,476915.27999999997,19.720000000000002
258.14999999999998,258.21603358428382,533404.16000000003,520432.90999999992,581.41919964366991,266.57142857142856,266.63267402391415,0.94487665959037304,497650.88,20.78
276.02857142857141,276.06680350958533,533490.15999999992,522766.49,675.26809490749667,244.36250000000001,261.25292582093698,0.8492121503379586,546024.73,12.400000000000002
165.4,165.40381754101946,191508.96,190841.82,47.398575927974882,63.387499999999996,128.14310847642176,0.19404527278165301,131365.24999999997,23.150000000000002
181,181.09996548867699,262377.57999999996,245733.32,301.59596316927053,323.39999999999998,323.42920013505272,0.95362537176334339,836851.57999999984,10.899999999999999
208.52857142857141,208.54979878059956,304451.12999999995,314532.43,587.16203044815495,325.875,325.87877347259058,0.98951950657536725,849575.79999999993,8.9
215.97500000000002,216.10595780773838,373614.27999999997,412467.74000000005,591.44351257869812,324.32857142857148,324.33143321520436,0.99100517526135379,736336.15,5.6
263.39999999999998,263.43417583905091,555180.52,564422.48,668.16259248778658,324.22500000000002,324.22794836349317,0.98311741903506045,840990.1,17.66
260.17500000000001,260.30194486403667,542056.81999999995,596343.81999999995,184.46176529878178,181.1142857142857,239.60807284277499,0.555444841529945,401884.2,5.92
170.57499999999999,170.66229812117263,233004.96000000002,226660.25,89.086635200958014,359.35714285714283,586.62417148582324,0.16266437787704216,2408895.4300000002,4.29
191.20000000000002,191.23683894958253,256000.7,214915.94,386.98546484331939,310.64999999999998,310.73341468210333,0.92836012258878664,772442.04,8.24
201.125,201.13516599540716,323642.83999999997,285184.59000000003,441.05172599140798,320.32500000000005,320.35927487744129,0.9615598809326722,821040.5199999999,18.46
211.13749999999999,211.14896104409323,356671.07,347720.56,770.5485986342087,314.85714285714283,314.86135724428664,0.97912553254374257,693963.72000000009,46.100000000000009
259.73749999999995,259.83785088012098,540125.66999999993,464317.4,568.80093178545337,322,322.00307451948345,0.99383661302226622,829487.84,6.0500000000000007
179.46250000000001,179.54911236204984,257903.07,246286.88999999998,230.89580983638487,320.7,325.3764358400897,0.88844515044262051,846958.6,10.1
200.4375,200.46720118263735,321496.79000000004,354443.36,510.4025022330066,340.48571428571432,340.48962224588115,0.98083513502498709,811532.27999999991,8.48
211.65714285714284,211.73924664886425,313834.56,369935.19,626.44632651169729,337.73749999999995,337.74156355118629,0.98444150648438777,912554.91,16.810000000000002
265.3,265.3917293360891,563462.15999999992,568496.61,478.54228056224485,336.1571428571429,336.1601977799105,0.98680620675160047,791025.75,23.82
274.07142857142856,274.12354618206109,526006.03,532370.7300000001,648.46607467160527,245.98750000000001,284.07993373344766,0.72298313176312257,645611.27,10.8
167.84285714285716,167.88155263246082,197289.51,191737.47,84.767328611912745,100.97499999999999,165.15735678437093,0.32233569766827641,218215.62,6.7800000000000011
189.58749999999998,189.66838495120899,287792.77,250416.97999999998,379.95410907108243,267.375,267.39795717245113,0.97503195712032187,572013.34000000008,14.410000000000002
205.86250000000001,205.9029352631963,339168.15,305996.13,332.06432251254319,273.28571428571428,273.31373390822705,0.95690782762911475,522902.77999999997,22.4
214.53750000000002,214.543395959885,368230.95,356104.47,811.80408658739827,283.87499999999994,283.88256815098742,0.98249743126970168,644714.50000000012,23.139999999999993
229.97142857142856,230.09794187941546,370615.44,345053.69,384.25984047256355,294.28750000000002,294.31549610919234,0.97085822124642573,692972.89,9.68
256.08571428571429,256.16068617736238,459328.08,409305.3,453.93124085985909,302.95714285714291,302.97311290419344,0.97203758486924607,642548.95000000007,16.29
271.91249999999997,271.94225260154036,591620.71,557025.89,635.55949760820977,304.26250000000005,304.26857585034969,0.98228486509140678,740634.92999999993,9.24
255.5625,255.69695686495763,523047.47000000003,522462.24,33.295216301616492,84.171428571428578,157.47432443780434,0.28169842264621953,173587.14,10.739999999999998
172.27142857142854,172.3225837118944,207865.50999999998,210275.53000000003,158.69703840966912,211.98749999999998,226.88790459167276,0.70510208533197183,411824.97000000003,14.819999999999999
184.53750000000002,184.56180875251522,272504.49,287289.90000000002,429.89111993619969,253.625,253.72130379611406,0.91668921324314712,514996,10.48
199.52500000000001,199.56970586739862,318624.53999999998,359075.75999999995,600.27933973633117,268.02857142857141,268.07123786678153,0.95301420448452812,503035.32000000007,21.822222222222223
207.07142857142858,207.1315903339848,300324.46999999997,363686.63,572.3297781873664,279.625,279.66883541074077,0.94560635981244223,625717.26,16.569999999999997
234.13750000000002,234.31936272958751,439244.51,457175.27,283.78613678009611,296.18571428571425,296.20392348129741,0.96774314269260564,614157.35000000009,15.16
260.58571428571429,260.63810981073794,475525.57,473842.07999999996,445.6729462285096,307.25,307.26228616607023,0.98495550335015947,755280.90000000014,16.93
278.07499999999999,278.10293957453956,618729.96,607738.67000000004,596.03722618641871,304.36249999999995,304.42445491451571,0.9631091019458341,741393.99000000011,17.479999999999997
