X_vib_disp_mean,X_vib_disp_energy,X_vib_disp_rms,Y_vib_disp_margin_factor,Y_vib_vel_margin_factor,Y_vib_disp_mean,Y_vib_acc_variance,Y_vib_acc_std,Y_vib_acc_rms,Y_vib_acc_energy,X-axial force
1.1813289656145742,1.055311267857143,1.0272834408560974,11.164305000000001,0.80874579902578803,0.87183574428251465,241.42857142857142,297.30551866484319,618734,142.14285714285714,10.780000000000001
1.9409622061529908,3.4424072380952375,1.8553725335078228,26.371339999999996,0.99591000331047852,0.99561354801897772,376.125,421.8736481459822,1423819,352.875,8.8000000000000007
1.9133710108078885,3.2368068392857148,1.7991127922633741,29.287909000000006,0.89986150775429319,0.91678606847967603,303.85714285714283,333.09007790686292,776643,397.57142857142856,2.9699999999999998
1.0776664024641391,1.3269389821428568,1.1519283754395742,9.2909189999999988,0.83438123959023225,0.86729531641592295,418.125,532.12604239973075,2265265,567.125,6.580000000000001
2.5415260917409448,7.320540410714286,2.7056497206242875,51.674839000000006,0.92989888383435459,0.93992731185823009,440.42857142857144,450.45802087589539,1420387,523.28571428571433,7.660000000000001
0.17475901775220151,3.1083952380952375E-2,0.17630641616501758,0.21378499999999998,0.69006555934235425,0.8145605976340996,174.5,241.21981676470944,465496,420.5,6.11
0.12042995889727771,1.4498839285714287E-2,0.12041112608772615,0.11602700000000001,0.47434164902525694,0.86841957820341964,47.375,78.804346326836566,49681,37.5,3.8300000000000005
2.2555090888755025,5.7849156428571433,2.4051851577076437,40.698569999999997,0.88140894052086161,0.90509945668445457,412.71428571428572,454.77168526007171,1447721,263.14285714285717,3.6900000000000004
1.2705905123209442,1.8268127857142855,1.35159638417476,12.915201999999997,0.84565717310371624,0.88123847315382808,312,343.96511451017818,828184,487.85714285714283,6.1399999999999988
3.6556099745068926,15.293370809523809,3.910673958478744,93.544389999999993,0.97043119007885914,0.96979173144396269,472.875,548.41350730994952,2406059,513.25,17.13
3.6705303601795749,14.508673839285716,3.8090253135527621,107.78234499999999,0.9974586998307351,0.99757739911022769,356.875,372.06131887096245,1107437,221.125,13.680000000000001
1.8360895947638287,3.8460964999999994,1.9611467308694674,26.969800000000003,0.97939293764851576,0.992087373678189,410.71428571428572,412.63283575456904,1191861,634.85714285714289,7.0400000000000009
0.99780089446742826,1.1019809821428572,1.0497528195450856,7.9648529999999989,0.77174363314128969,0.89408835470603898,131.28571428571428,165.55663683464942,191863,83.571428571428569,2.2300000000000004
2.3782394448715332,6.3505984761904744,2.520039379888829,39.59216,0.98430913277509968,0.98454685770554462,415,442.36382085337857,1565486,322,11.41
2.0215732116349385,3.662899714285714,1.9138703493930078,32.694065999999999,0.97348944743158439,0.97426508758655817,321.625,353.83841651239624,1001613,378.75,7.12
1.2915009678664591,1.8377967857142858,1.3556536378125077,13.343798000000003,0.95940322360024699,0.96337552124017434,477.28571428571428,561.69882626597268,2208539,590.85714285714289,18.16
2.3908360462398921,6.5208024761904753,2.5535861990914808,40.012678999999999,0.93891580110406148,0.94139870684399651,406.125,418.44548629421251,1400773,381.125,17.329999999999998
0.93022047117874163,0.98587998214285721,0.99291489169155744,6.9224810000000012,0.75761440841415806,0.85978415635612571,251.28571428571428,298.86571279709267,625245,411.28571428571428,3.3199999999999994
1.5477037426458591,2.2995098392857147,1.5164134789976362,19.163094999999998,0.85448240878082904,0.8915576075347259,377.42857142857144,433.48916611935891,1315390,209.28571428571428,8.6999999999999993
1.3684696353434893,2.0186329523809525,1.4207860332861357,13.108963999999999,0.91690920809800436,0.9255652415307406,358.875,389.78022653798126,1215429,477.25,4.29
2.6313391315069974,7.8899955535714286,2.8089135895522719,55.391565,0.94491118252306805,0.95068465677154823,542.28571428571433,615.56315679221734,2652426,498.14285714285717,14.39
1.8336507641860267,0.99002298214285711,0.99499898600091907,26.898201,0.94444444444444442,0.95415173488950622,439.75,447.89703057734152,1604894,397.875,6.23
0.19302849530574495,3.3982214285714282E-2,0.18434265454775864,0.29808000000000001,0.5,0.83904601983440674,73.857142857142861,141.06280262958867,139291,300.71428571428572,3.4799999999999995
0.44416086612847822,0.17631369642857142,0.41989724508333159,1.5782309999999997,0.68640647298364421,0.8639749613679466,75.375,110.64639623593712,97941,49.75,5.6800000000000006
2.1492746617006797,3.5206622857142857,1.8763427953639724,32.335670999999998,0.95238095238095255,0.950624552023563,430.5,456.44660147710596,1666748,325.875,4.7899999999999991
2.3046051993779759,3.6832215535714283,1.9191721010819818,42.489640999999999,0.99647913181696868,0.99701706582836658,272.71428571428572,274.35456725089989,526893,273.71428571428572,3.47
0.86211434442140145,0.71615457142857153,0.84625916327598572,5.2026879999999993,1,0.99833734189412504,474,504.3555293639597,2034996,647.375,14.669999999999998
1.4676577853845902,2.3887999821428569,1.5455743211320694,17.232154999999999,0.99452727817906206,0.99049341191162577,424,492.55608817676796,1940892,350.25,22.569999999999997
2.3605965083003912,4.3320281249999999,2.0813524749546866,44.579326999999999,0.95466874101087595,0.95625245034911377,385.14285714285717,399.59622477839162,1117740,318.85714285714283,15
0.72208942857318081,0.60241047619047616,0.77615106531555833,3.6498919999999999,0.89087080637474791,0.9310263421887599,312.875,342.26250890215829,937149,477,4.9000000000000004
0.94154699829588961,0.95057685714285711,0.97497531104272439,7.0920860000000001,0.83562902179673348,0.89039788116713392,303.71428571428572,371.08605085998198,963934,160,7.5700000000000021
2.2558444411920657,5.0829702857142856,2.2545443632171636,35.621839000000001,1,0.99970664124512354,360.625,372.27728241191403,1108723,345.75,9.9
1.4920838196964674,2.366383125,1.5383052769200267,17.810513,0.93744454842343683,0.94772689123295439,371.85714285714283,410.79487408124822,1181267,526.14285714285711,5.5500000000000007
1.6860558635466383,3.2383364107142851,1.7995378325320879,22.742275000000003,0.93831486325683644,0.95437735788958611,528.125,582.617262875037,2715543,489.625,21.49
1.7276419261525231,3.333658839285714,1.8258309996507656,23.877973000000001,0.93678391455239163,0.94890168585569168,437.42857142857144,443.26386852850652,1375380,402.71428571428572,10.18
0.22671694120327981,5.9089619047619051E-2,0.2430835639191162,0.35980400000000007,0.57735026918962584,0.79518031568156045,152,216.11513135363751,373646,364.75,5.57
0.19494999358809939,3.4280285714285715E-2,0.18514936055597306,0.30404399999999998,0.47434164902525694,0.86759685518087237,53.25,88.704565835136137,62948,36.125,6.87
0.78221096898471076,0.50195857142857148,0.70849034674339173,4.894832000000001,0.89999999999999991,0.91493484092817701,425.14285714285717,457.75632944051921,1466786,284.57142857142856,9.3199999999999985
1.7435510562396175,1.5453885714285718,1.2431365859906833,21.279792,0.97982725208702559,0.98620262872433107,452.625,474.11483313644595,1798279,499,4.51
1.5536731879645733,2.4393782678571432,1.5618509108929517,19.311203000000003,0.97332852678457527,0.97690529504337487,518.28571428571433,602.87335794036028,2544194,476.57142857142856,18.46
2.0243995935303176,4.1304644761904763,2.0323544169732002,28.687356000000001,0.9839040740289452,0.98567747352905344,368,380.88252782189943,1160572,253.875,19.560000000000002
1.8974503287306363,4.0511310714285713,2.0127421770879081,28.802542000000003,0.9692435141339466,0.96989020329101716,385.28571428571428,387.63292650945652,1051815,569.42857142857144,7.2
0.44706165682151716,0.22192312499999997,0.47108717346155793,1.598913,0.83333333333333326,0.91942829042467222,169.57142857142858,201.8270122088291,285139,104.85714285714286,6.6799999999999979
1.9795320154016203,3.5355759285714283,1.8803127209513391,31.348376000000002,0.99794871578867339,0.99727653408697303,417.625,449.89179254571872,1619221,349.375,11.009999999999998
1.2485684373942594,1.8187435714285716,1.3486080125183046,10.912462,0.95555780127096379,0.95382694818009195,361.28571428571428,401.99555790011982,1131203,356.57142857142856,3.21
1.0843070861812427,1.3480086190476193,1.1610377336881086,8.2300529999999998,0.98692754243965342,0.98847944711901559,543.75,584.50662956034978,2733184,619.375,10.93
3.3102911314565677,11.630619839285714,3.410369457886596,87.664219000000017,0.93979342348843697,0.9496995453526037,400.14285714285717,415.34890668655225,1207603,456.57142857142856,15.430000000000001
1.2693648017807961,1.8276422857142862,1.3519032087077412,12.890296000000001,0.72980044919976172,0.82247539703234895,219.125,272.3024513293995,593189,345.125,6.9600000000000009
0.12069974553174739,1.6929619047619051E-2,0.13011386954363877,0.10197900000000001,0.37796447300922725,0.97223536941649236,13.5,38.183766184073569,11664,7.75,10.370000000000001
1.709443111074481,3.0383011428571431,1.7430723286361767,23.377566000000002,0.85349181358819659,0.88451553469766819,381,436.77883419414911,1526206,255.875,11.83
1.7587260303981402,3.4800533571428574,1.8654901117783651,24.744938000000001,0.93541434669348522,0.94775055445994216,418.375,439.64744398210712,1546319,410,8.9300000000000015
1.9794608573331998,4.5025809047619054,2.1219285814470537,27.427857000000003,0.97700842091839446,0.97905994610643732,493,560.67347895187618,2514838,509,30.57
2.0662110250407628,4.8539151428571428,2.2031602626357309,34.153824,0.97255649796414578,0.97811492144612699,419.125,429.15862452011845,1473417,603.125,8.35
0.12176719591088561,1.6924785714285715E-2,0.13009529474306791,0.11861799999999999,0.47434164902525694,0.83005418236688888,44.571428571428569,80.297660524540106,45134,178.28571428571428,1.86
0.77036818655571626,0.61106633333333327,0.78170731948302319,4.1542700000000004,0.73379938570534287,0.88666345573195204,109.625,145.46606133390702,169283,67.625,3.4200000000000004
1.3393513821996079,2.0418466964285713,1.4289320125284377,14.350897,0.95502301831800962,0.95528470300647594,438.57142857142856,461.27215393951542,1489404,350,13.069999999999999
2.4458614316549379,6.8637252380952383,2.6198712254794581,41.875667,0.99461154587263945,0.99640476990008697,333.25,373.17221225595028,1114060,271.25,9.2799999999999994
1.6944438615663844,1.0985325714285714,1.0481090455809317,22.96912,0.97255649796414578,0.9851607703213302,571.5,610.27821524285139,2979516,716.75,11
1.3666710336747883,1.9201164761904759,1.3856826751426445,13.074527999999999,0.94306409610900233,0.95082448322219504,385.375,398.27047969941231,1268955,402.875,22.52
1.5933460076204415,2.026430285714286,1.4235274095409214,20.310012,0.86898618303248643,0.89703322936460894,293.85714285714283,320.6375345642312,719659,447.14285714285717,5.3400000000000007
1.2595190054143686,1.7488895535714286,1.3224558796313126,12.691105,0.81989159174992288,0.87502002222068576,341.28571428571428,413.58657756612115,1197377,200,7.44
1.9429642670047083,4.197514,2.048783541519211,26.425771000000001,0.94250987957498189,0.9508166154850638,420.625,447.87847123968794,1604761,442.5,6.5299999999999994
2.4246947672409642,6.5614729999999994,2.5615372337719395,41.154012999999999,0.97190864488087003,0.97972203336182639,538.85714285714289,589.74207437295354,2434570,545,16.190000000000001
2.22581934352274,2.4258562142857136,1.5575160398165129,39.634174000000009,0.94345635304972653,0.96051548871218939,418.85714285714283,431.01143504883618,1300396,502.42857142857144,14.52
0.40643726453168633,0.14432421428571432,0.37990026886765205,1.3215299999999996,0.56694670951384085,0.78325519078729489,124.125,178.20879607920591,254067,377.75,5.38
0.51206249618576827,0.25233799999999995,0.50233255916772901,2.097664,0.58925565098878963,0.85601806175924267,57.428571428571431,89.226837730744279,55730,53.714285714285715,7.7900000000000009
1.1322316143667022,0.99070114285714295,0.99533971228779117,8.9736390000000004,0.91791372016526585,0.92905603002424741,397.75,428.28261697155068,1467408,300.375,9.2899999999999991
1.0046286627406169,1.0833127857142855,1.0408231289293515,8.07423,0.9882439052481744,0.98983966022813941,482.25,504.21671927852611,2033876,511.75,16.3
2.5262084802553977,3.940358238095238,1.9850335609493452,44.672104999999995,0.99391237611331862,0.99295763959041805,455,527.50758288388613,2226114,428.375,28.690000000000005
2.1407343074281777,5.071195982142858,2.2519316113378882,36.661947000000005,0.96518923423319225,0.96739320372813919,379,393.55794635969062,1084215,295,6.8900000000000006
1.2669666248845819,1.7000659047619049,1.3038657541180783,11.236431000000001,0.94290807094440587,0.96140912420485769,327.125,339.90384669785658,924277,559.5,10.82
1.4007106678397221,2.0788706964285715,1.4418289414589276,15.695923000000001,0.80874579902578803,0.86079905296432857,192,258.30698790392796,533780,105.25,4.16
2.8007670122919648,9.0063013333333348,3.0010500384587617,54.910071000000009,0.99870045429177445,0.99784091068093139,377.375,407.93856767900729,1331311,367.125,9.86
2.0262331122059969,4.3147734107142854,2.0772032665856957,32.844965000000002,0.95250095250142885,0.95930314037148157,393.57142857142856,428.95337741997088,1288007,430.14285714285717,5.2299999999999986
1.3508205971609577,2.0686428095238099,1.4382777233635406,12.773014000000003,0.97694725658860593,0.98692175006010818,537.125,569.71670591619477,2596617,542,17.89
3.5421046533099498,11.861276839285717,3.4440204469900753,100.37204299999999,0.94159618495798203,0.95219861552060336,383.875,396.81970087181912,1259727,485.75,14.11
0.70714225348699589,0.59999856666666684,0.77459574402824272,3.0003010000000003,0.7453559924999299,0.84876985620418122,190.28571428571428,237.40983250789881,394544,403.71428571428572,5.5200000000000005
0.20430400142924271,4.743283928571429E-2,0.21779081543011469,0.33392100000000002,0.47434164902525694,0.88264301394865319,27.428571428571427,52.415919064999436,19232,26.714285714285715,9.6999999999999993
1.6555890190503197,3.0811782857142851,1.7553285406767261,21.927800000000001,0.88140894052086161,0.90270775310269014,367.5,407.60949449197085,1329164,269.5,4.87
1.6195864992557294,2.4489398095238095,1.5649088821793458,18.361423000000002,0.94829152297782882,0.96403756133289031,488.42857142857144,508.51141299174117,1810087,550.85714285714289,6.8400000000000007
1.3022197875166848,1.8767156964285712,1.3699327342714938,13.566210999999999,0.97192739293779395,0.97523019013009093,463.25,523.29580544850535,2190708,486.625,26.03
2.2417629781045094,5.4746014285714297,2.339786620307807,40.204009999999997,0.99243368701167023,0.99323363536537235,297.57142857142856,297.92065098900798,621297,249.42857142857142,12.679999999999998
1.4919600782192532,2.4993019821428577,1.5809180820469029,17.807559000000001,0.98019605881960681,0.98373076324630992,405.75,416.0745125575466,1384944,550.5,4.1500000000000004
0.62140784858715314,0.36071128571428579,0.6005924456020787,2.7030340000000002,0.73379938570534287,0.89153482016868113,111,148.60686390607938,176672,71,7.33
2.2316473455723242,4.555988696428571,2.1344762112585305,39.841999000000001,0.96098646362869866,0.9625656073994534,413.25,440.89908142340238,1555136,380.75,10.82
2.2351742102127075,5.7025859999999993,2.3880087939536572,39.968029999999999,0.96076892283052273,0.96845878660352913,358,395.81200443789328,1096670,294.57142857142856,4.3900000000000006
1.4928601503729102,0.3450265714285714,0.58738962489013324,15.600419999999998,0.99645179247887194,0.99777343563873211,577.875,612.13346175486924,2997659,688.125,9.4700000000000006
1.4967199852630133,1.9694753333333332,1.4033799675545227,15.681195000000002,0.94174331241177556,0.95471426628361922,380.75,394.59061063334997,1245614,472.75,11.760000000000002
0.63903051570328007,0.35365685714285711,0.59469055578750962,3.2668800000000005,0.80869370422081122,0.87945054733982986,216.875,254.71871741197191,519053,451.625,9.4599999999999991
0.12300711361543283,1.7266500000000001E-2,0.13140205477845465,0.121046,0.35355339059327373,0.93344061426988234,11.625,32.880465325174463,8649,12.75,7.8899999999999988
0.69051699058438398,0.52357828571428566,0.723587096149652,3.3376959999999998,0.89665306053314453,0.90008602418424533,339.375,385.68429446893481,1190019,238.375,3.5
1.8575217024304185,3.8625112678571432,1.96532726736723,27.603095,0.95851447563404069,0.96118987773451914,426.125,456.29910694630996,1665671,528,7.43
2.915334929300577,5.5919734285714284,2.3647353823570678,67.993421999999995,0.96343803713867471,0.97033713452480586,513.28571428571433,561.27342458275825,2205195,536.85714285714289,17.87
1.9871909463216808,4.5715862857142859,2.1381268170326768,27.642495,0.99591000331047852,0.99780601871773611,390.625,399.13891691991148,1274495,414.5,10.280000000000001
0.11639096675797973,1.5783238095238097E-2,0.12563135792961125,9.482800000000001E-2,0.61721339984836765,0.87187915964932794,81,134.08898964067535,125859,306.71428571428572,4.4799999999999995
0.57428912578944069,0.35956278571428574,0.59963554407180175,2.6384639999999999,0.67082039324993692,0.86358057250166553,71,99.483667001171611,69279,54.857142857142854,7.7399999999999993
1.5439059637814734,2.344829267857143,1.5312835360759101,19.069165000000002,0.93390032194059924,0.94673243664925588,390.625,415.33375133740333,1380017,341.5,5.18
2.1167058301588746,2.8103835714285714,1.6764198672852131,31.363105000000001,1,0.9999516221758612,320.875,342.37278659379456,937753,287.375,8.9699999999999989
2.1309673859540879,4.9011608571428571,2.2138565574903124,36.328175999999992,0.97735555485044179,0.98601396384181572,500.85714285714283,505.97289594262992,1792060,651.28571428571433,16.100000000000001
1.3111927299218828,1.8033649821428575,1.3428942557561476,13.753810999999999,0.96386319468299864,0.96882763368254465,356,376.13941184467382,990366,413,16.409999999999997
1.3448555684533563,1.7063696428571427,1.3062808437916951,14.469092,0.88070484592797915,0.91980160706877734,289.625,307.42011157372252,756057,511.125,10.089999999999998
1.0328635644929791,0.96677366666666653,0.98324649334064063,7.467649999999999,0.8553372034476997,0.90130785705632421,245.25,325.16764906736955,845872,137.5,14.030000000000001
2.2665150837795012,4.2712066964285702,2.0666897920173142,41.096724999999992,0.99523320404555571,0.99383496563445961,329.5,333.50824577512321,889822,379.5,12.190000000000001
2.5443206116761306,7.3713026964285717,2.7150143086968384,51.788538999999993,0.95579158261993202,0.96457547955391809,389.14285714285717,427.53278905165359,1279490,472.42857142857144,8.1399999999999988
3.2279126382230356,12.091325619047618,3.4772583480448529,72.935939999999988,0.97259752515927478,0.97931328546058749,524.25,567.53546144712402,2576772,512,11.86
1.7552239987290184,2.9452598095238098,1.7161759261578662,21.565678999999996,0.93226290610394136,0.95107399893468858,390.375,399.6997310481957,1278079,444.25,18.79
1.1465547304860768,1.4105319999999997,1.1876581999885318,10.516702,0.63936201309100604,0.80517137713186093,126.75,176.89262279699511,250328,404.625,8.8300000000000018
0.40094762750264529,0.168735,0.41077366030455265,1.125313,0.50709255283710986,0.88236165590252769,40.125,70.168547084858474,39389,28.875,4.8100000000000005
0.93253558913319767,0.89815398214285713,0.94770986179466188,6.9569809999999999,0.89072654747875324,0.90510160753936064,382.14285714285717,411.23767892962894,1183815,302.71428571428572,2.88
1.5626451932540539,2.5475524999999992,1.5961054163181074,19.534879999999998,0.95964491732460022,0.97046821371265202,472.25,490.23973727147006,1922680,523.5,7.2199999999999989
1.3547501153349277,1.947672410714286,1.395590344877137,14.682782999999999,0.97014250014533199,0.9778949285816243,432.57142857142856,486.70084681014714,1658144,493,25.12
2.9896856738746682,8.3885184761904767,2.8962939208910541,62.567543000000001,0.9839040740289452,0.98484964747823422,337.75,349.22700353781352,975676,296.75,10.34
0.89030907554623973,0.9039882142857143,0.95078294804109431,6.341202,0.94812244473631457,0.96838710519455606,332.85714285714283,334.52952037152119,783370,556,6.6
0.76041896346685089,0.63664771428571421,0.79790207061124629,4.6258959999999991,0.83333333333333326,0.913544045818387,135.57142857142858,158.74282885940301,176395,101.28571428571429,3.29
1.6049716897814739,2.7136518392857143,1.6473165570969395,20.607472999999999,0.99124070716193036,0.99413714223238425,405,427.23676105878343,1460250,401.25,12.24
2.0041614562846832,4.6053221428571431,2.1460014312337128,28.116641999999999,0.95555780127096379,0.9646173036840312,373.125,401.13635462271429,1287283,384,6.1899999999999995
1.5790296070688479,2.1515340000000003,1.4668108262485657,19.946676,0.98787833990721308,0.9863385929256594,569.85714285714289,598.9189069839565,2510927,656.14285714285711,18.009999999999998
1.9011684893769936,3.499240267857143,1.8706256354110897,28.915533,0.93744454842343683,0.95512547043387586,378.71428571428572,390.03681144952753,1064901,535.85714285714289,22.919999999999998
1.6349700685333661,3.0506974107142852,1.7466245763512791,21.385017000000001,0.72980044919976172,0.83205258411199945,205.125,239.87210133735854,460309,441.125,11.620000000000001
0.22185355530168996,4.9252499999999998E-2,0.22192904271410716,0.39375199999999999,0.35355339059327373,0.93718450302356282,13.428571428571429,35.528660462867357,8836,18.857142857142858,9.33
2.5617991166923519,7.6497000000000002,2.765809104041709,45.939702999999994,0.8810677178572226,0.90439798670986871,328,373.2723536507894,1114658,239.125,15.74
1.9117089213580607,3.9658980000000001,1.9914562510886349,29.237048000000001,0.9677687506216569,0.9638483045448123,441.57142857142856,470.4935098990664,1549549,521.42857142857144,1.2500000000000002
2.3371393686666244,5.9386771428571441,2.4369401188492801,38.235543,0.96003072147463875,0.96758958924189686,474.5,522.85418617431003,2187012,464.125,13.430000000000001
1.3527914526214728,2.0311492857142852,1.4251839480271609,12.810313000000001,0.99268461281757636,0.99715121434143883,372.75,382.00556278672173,1167426,444.125,20.110000000000003
0.1162088636894794,1.1319428571428576E-2,0.10639280319377141,0.10803600000000002,0.47434164902525694,0.86601987139595737,65,113.33247548694946,102754,254.125,8.52
0.61930545775085821,0.42684478571428569,0.65333359450918005,3.068314,0.7559289460184544,0.88210777936814888,78.75,114.46178401545207,104812,59.25,3.1
1.8340868105330861,3.8305161428571428,1.9571704429755583,23.547120999999997,0.95921195533624826,0.96626125288775322,398.875,419.93228620814568,1410745,384.875,3.7600000000000002
1.2435826771871663,1.7162431249999999,1.3100546267236339,12.371983,0.97991186987773182,0.98431167870629088,314.71428571428572,332.74979875490317,775057,294.28571428571428,7.2899999999999991
1.9121260792262478,4.0736942857142848,2.0183394872306009,25.593582999999999,0.98037893548507937,0.99039893578749616,545,569.17044898694451,2591640,694.25,15.569999999999999
2.4233264328191528,5.8188536428571425,2.4122300145005124,46.980087999999995,0.96098646362869855,0.96337328467898553,350,363.2781303629493,1055768,499.375,17.16
1.4733645170153924,2.5319502666666667,1.5912103150327637,13.024818000000002,0.93325652525738279,0.93901944431980322,263.14285714285717,281.99290771223309,556640,458,9.9700000000000006
0.78211356272602772,0.62715812500000001,0.79193315690151522,4.8936130000000002,0.83562902179673348,0.89656404026219627,286.375,341.45222945530753,932717,189.75,11.099999999999998
1.0558245254640701,1.2320735714285715,1.1099880951742553,7.8033580000000011,0.95821486160079072,0.96316399415611698,387.375,417.82487360136901,1396621,475,5.5
1.8965879560410583,3.9649474107142852,1.9912175699089956,28.776366999999997,0.96225044864937637,0.96499640551132837,526.57142857142856,571.51052983675265,2286370,516.57142857142856,17.36
1.7065739802305671,3.2903868571428574,1.8139423522104712,23.299157999999998,0.93678391455239163,0.94969772282161691,377.125,383.80936022978909,1178477,399,16.980000000000004
0.5335351441095515,0.26975942857142854,0.51938370071790718,2.2772779999999995,0.54006172486732174,0.79248982472236551,97.428571428571431,138.57746673147943,134426,422.71428571428572,4.7200000000000006
0.65597016482676784,0.46986433333333338,0.68546650781298812,3.0120779999999994,0.61721339984836765,0.8626151175570721,54.25,89.858221660569271,64596,42.5,7.2200000000000006
2.7665136001834512,7.5244850714285709,2.7430794868958084,61.228780000000008,0.90722210513850909,0.92668955199839054,377.28571428571428,398.58338435729394,1112081,338.71428571428572,4.5699999999999994
1.7414172389177729,2.9584513571428568,1.7200149293372011,24.260272000000001,0.97735555485044179,0.97774350031226609,483.28571428571428,490.03512993603692,1680941,531.71428571428567,18.47
1.9355101394722787,4.1552107857142859,2.0384334145893228,29.969595999999999,0.98622787902334252,0.99089474120318144,409.875,464.88587309145026,1728951,474.125,35.78
2.659711745928226,7.3366582380952385,2.7086266332027451,49.518465999999997,0.97533580572995127,0.97674643654163185,333.75,347.98383583149376,968742,404.25,18.849999999999998
0.99175072472874959,1.1088334285714283,1.0530115994477118,7.8685559999999999,0.94812244473631457,0.95419192123988872,300.14285714285717,307.32648995583088,661147,549.71428571428567,11.53
0.55748598637095803,0.34522483928571429,0.58755837096046404,2.4863249999999999,0.76376261582597338,0.86630861751361121,174.71428571428572,209.26708839594028,306549,119.28571428571429,2.2555555555555555
3.2240272730147392,12.05257180952381,3.4716814095656603,72.760462999999987,0.99461154587263945,0.99420684243877111,374,395.43583550305607,1250956,416.375,11.319999999999999
1.6713223058404982,2.3033077142857143,1.5176652181181838,22.346545999999996,0.9616783115081543,0.96706671349459861,356.71428571428572,387.1384027155442,1049133,401.28571428571428,5.3100000000000005
1.334359396864278,2.0758846190476192,1.4407930521235932,12.463604999999999,0.98674087182280723,0.98919719104099135,519.125,551.9996603259824,2437629,605.875,17.91
2.3763067720729998,6.4493585535714288,2.5395587320578805,45.174670999999996,0.92989888383435459,0.95379720687785219,365.85714285714283,374.98590449699384,984301,510,20.080000000000002
0.91179038944579494,0.79299161904761883,0.89050076869569228,5.8195320000000006,0.69006555934235425,0.81657134717170787,155.625,198.28609381396367,314539,424.25,6.5100000000000007
0.26532136847873483,5.031047619047619E-2,0.224299969216396,0.49276800000000004,0.37796447300922725,0.94202214760918912,24.75,50.40337290301116,20324,23.625,12.119999999999996
1.2465085739777324,1.3817918392857143,1.175496422489543,12.430268999999999,0.87185729057864458,0.89432548792926769,320.375,352.5944908815224,994583,262.125,4.9000000000000004
1.7151512636332857,3.2966005714285713,1.8156543094511608,20.592206999999998,0.96639351390225203,0.96930625126816639,414.875,438.10201437564746,1535467,479,3.53
2.826485671288641,8.8653474285714271,2.977473329615469,63.912170000000003,0.96421667933810629,0.97040042422031869,433.14285714285717,485.58565523646655,1650554,452.28571428571428,18.239999999999998
1.9665127129006823,4.3710093571428565,2.0906959025986676,30.93737800000001,0.98206391914396485,0.99040672408599129,335.375,342.80734385365781,940135,538,13.180000000000001
0.11840924794964285,1.5621928571428573E-2,0.12498771368189984,0.11216599999999999,0.5,0.92829972014167295,33.285714285714285,49.125204470675889,16893,98.428571428571431,7.56
0.54457345693671111,0.33424485714285712,0.5781391330318828,2.3724819999999998,0.7559289460184544,0.88696802303217348,92.571428571428569,119.43318514669913,99850,74.714285714285708,2.84
1.4925572015839124,2.5988662380952379,1.6120999466829711,15.594088999999999,0.96253342187962176,0.96814240590325173,367.875,383.81847923204532,1178533,372,9.759999999999998
1.3474755563645673,2.0018492678571431,1.4148672262290702,14.525523000000003,0.98897121639225061,0.98748962200720303,334.875,364.24699724225593,1061407,382.125,4.5900000000000007
1.9581390719251786,3.9492825535714284,1.987280190001256,30.674468999999998,0.98149545762236357,0.98879756033689081,513.28571428571433,536.72086387086324,2016485,650.85714285714289,28.560000000000002
