X_vib_vel_margin_factor,X_vib_freq_energy,X_vib_disp_rms,Y_vib_vel_skewness,Y_vib_vel_peak_factor,Y_vib_disp_std,Y_vib_vel_impulse_factor,Y_vib_disp_peak_factor,Z_vib_vel_peak_factor,Y-axial force
0.73193120170040826,1.4213381090374029,0.96027659949671973,2.0320020320030481,481.72240573848774,682945.43,4294.5182791554162,1.4814814814814814,1.4761656114011921,29.9
2.5021829075954127E-2,1.6162440712835371,0.71776522337589643,1.2977713690461004,486.81300800400226,754505.98999999987,3874.0279264610367,2.1333333333333333,1.4747265529577238,23.310000000000002
0.91429651117786082,1.9140405956690572,0.90138781886599728,1.6681153124565982,121.16065682351166,318268.57,3933.9453319790809,2.2400000000000002,1.7739858189265472,29.15
0.71055652811652448,1.6045911141715077,0.95618288746751479,1.6535945694153693,343.04549885651363,543979.15999999992,4271.2255183461602,1.75,1.5160856468250745,19.240000000000002
0,1.3228756555322951,0.91923881554251174,1.2977713690461004,380.95731544423211,590775.33000000007,4028.9703709508713,1.4,1.3073883887038862,13.02
1.8834866248235513,1.7777777777777777,0.96958968985167482,2,199.41732085539323,817649.17,5309.7905561330763,1.8823529411764706,1.7239219853750787,12.74
-1.1141664720101776,1.1666666666666667,0.91632425798545503,1.0974065223374687,103.87002523758788,414772.75,4014.9243188028195,1.2249999999999999,1.2095087079896243,31.869999999999997
-5.43950645366282E-2,1.1188537620401051,0.92272156923940096,1.1704114719613057,17.240594399210696,429002.94000000006,2861.4557920750758,1.1228070175438596,1.0592290774069297,27.15
0,1,0.98674087182280723,1.6733200530681511,516.70907468046551,596795.42999999993,5035.9049122987108,1,1.0618328155616945,28.609999999999996
-1.5643042434590073,1.0508212750571222,0.92847669088525941,1.0285189544531601,205.26063570842942,727094.64,2925.7450974068129,1.0566037735849056,1.0839214780205586,20.939999999999998
-0.45816212899272751,1.2728916546811679,0.914991421995628,1.3934660285832354,205.1279507782306,700827.94,3636.0749442221345,1.3333333333333333,1.2106842965527329,26.04
-0.85989382329819164,1.247219128924647,0.86489996418773651,1.1281521496355325,427.79033582886302,828286.61,4517.8927452013349,1.4,1.2523637481582492,24.63
0.49260419418462109,1.8569533817705188,0.85448240878082904,1.9694638556693236,66.088324737934357,117459.32,3842.1065022979255,2.2222222222222223,1.811586006574565,23.46
-0.14587342309983484,1.3952663046302316,0.93691461124482678,1.2199885626608373,433.21258390903517,190192.42,3835.7745795340998,1.4883720930232558,1.2740110537865501,26.689999999999998
0.49338220021815865,1.4596008983995234,0.93541434669348544,1.4485719366802965,408.82722075293788,291004.70999999996,4344.9615648472654,1.5555555555555556,1.4466332188418773,25.74
1.0251271633095773,1.6203829873338667,0.95581933649976225,1.7960530202677492,195.77428694435699,380903.35999999993,4717.2501523663122,1.7297297297297298,1.5090778857225469,18.829999999999995
1.5643042434590073,2.5298221281347035,0.47434164902525694,2,50.69358229316888,81394.820000000007,1258.5356570236697,5.333333333333333,1.9117270655102101,20.89
0,1.4,0.92717264994553072,1.3620104492139977,122.95372726200311,307683.82999999996,3971.9872230408796,1.5555555555555556,1.4039122206310177,15.89
2.2677868380553634,1.1215994195724506,1,1.2082441866603539,39.271945639167335,404788.23,2425.8115652292531,1.1228070175438596,1.0355232420203857,20.45
0.85989382329819053,1.3717581529218357,0.99449031619769357,2.1166010488516727,335.28708381240779,493305.02999999997,4911.2748708601985,1.4,1.3412299807794561,11.09
-1.0606601717798214,1.1355499479153379,0.89221781621919405,1.0988845115895123,394.15473152171137,532226.47,3503.7175970674348,1.1666666666666667,1.145477612865057,15.190000000000001
-0.80070569800971902,1.1487330537883811,0.93638924466177431,1.1094003924504583,445.2141271878275,687094.65,4708.5072475254829,1.1851851851851851,1.1711445860519101,19.82
0,0,0,1.2649110640673518,160.16308652655982,307725.2,578.15752611204505,0,1.3879887049276709,10.1
-0.49338220021815865,1.3333333333333333,0.76063882925566495,1.7056057308448833,51.94044208330849,310120.06000000006,3337.324471039638,1.6,1.316724219251749,20.62
-0.9486832980505131,1.1420081039579812,0.93048421039847085,1.3644420572745382,302.21342190735402,637335.24,3563.7614558617297,1.1951219512195124,1.1759282817673853,15.85
2.0412414523193156,1.3816985594155149,0.97100831245522456,1.9321835661585918,440.84138303929677,825492.9,5277.3118021529535,1.4000000000000001,1.3454363097300654,12.629999999999999
0.328125,1.3669722523468175,0.9375,1.5617376188860608,308.60160787162528,754273.44000000006,4527.9995859098753,1.4545454545454546,1.3896299082096142,28.3
0.234067573068649,1.6681153124565982,0.63900965042269386,1.4605934866804429,448.09802419304896,762177.76,3168.0178542741833,2.2857142857142856,1.6530142783493287,22.08
0.70793345738236213,1.8382900600361156,0.91654446888345809,1.6681153124565982,165.73424294850562,506649.03000000009,3878.3909034546787,2.1538461538461537,1.7605039524636497,32.660000000000004
0.55204411029233413,1.4966629547095764,0.94324221828379862,1.9069251784911847,245.46922995997451,688461.78,4689.6800263983896,1.6,1.5018064094644452,25.820000000000004
0,1.3026778945578592,0.89665306053314453,1.2139539573337679,444.87173111230288,813961.25000000012,3957.942430823658,1.3333333333333333,1.2036601083848748,28.939999999999998
1.1914950296623115,1.5058939323315805,0.98787833990721308,2,506.92079897018567,860809.61999999988,5091.0475714728891,1.5483870967741935,1.4932559842702393,4.5999999999999996
1.5643042434590073,2.5298221281347035,0.35355339059327373,1.1547005383792517,359.96190274607039,319432.52999999997,1046.8987534618618,5.333333333333333,2.2535694102773114,18.119999999999997
0,1.4675987714106857,0.70929936561519069,1.3228756555322954,59.047045408119885,43851.979999999996,2226.9951568360962,2,1.5228872106213722,10.699999999999998
-1.0708024171978898,1.1626367179523596,0.9165444688834582,1.0988845115895123,85.455641514569805,105285.15000000001,3763.5005314201831,1.2173913043478262,1.1855828747702453,7.089999999999999
1.1914950296623115,1.5058939323315805,0.99044346677110529,2.2188007849009166,480.69109474945401,199834.04000000004,5492.7145838829092,1.5483870967741935,1.3623207726862614,16.160000000000004
-2.2677868380553634,1.0320936930842799,1,1.0285189544531601,56.112556951354904,234718.96000000002,2427.0938383177522,1.037037037037037,1.0573055747626274,29.389999999999997
-0.35262520968557348,1.2281764972582354,0.9182622582426504,1.3944333775567925,219.2314090505412,328398.25,3693.2455722768905,1.3023255813953487,1.2450259696772079,34.07
-0.46665812866129963,1.3241694217637887,0.79357539324370741,1.1795356492391771,466.76311928408563,368536.91,4142.9085344718869,1.5238095238095237,1.3162275782851385,17.68
0,0,0,2.1602468994692869,20.152543263816604,52670.25,569.25352122632626,0,1.0536620154328906,17.459999999999997
0.99296627019272443,1.7888543819998317,0.91654446888345809,1.7253243712550146,154.11251301132776,273603.03999999998,3842.2984332297769,2.1818181818181817,1.7259506460508129,20.55
0.15383892949575442,1.3195138314049746,0.92039002302622519,1.6535945694153693,274.52088132911547,486984.25000000006,4438.2442474474074,1.4,1.3199583335867631,10.210000000000001
0.61580012775782256,1.3228756555322951,0.92969731727437721,1.4536875686232622,438.36856639134152,532349.42000000004,4946.8976858517817,1.3611111111111109,1.327216390455775,14.05
1.2332882874656679,1.6772557387550693,0.97523687200686748,1.5118578920369088,407.47877537480696,688503.9,5098.8887392254401,1.7777777777777777,1.6032514456548852,30.76
1.0867061078079241,2.2677868380553634,0.49029033784546011,1.1547005383792517,559.34470588359022,627421.06000000006,1730.28512823754,4,2.0922708491335733,30.68
0.80070569800971902,1.8856180831641269,0.56694670951384085,1.6329931618554523,67.947809103051753,56490.530000000006,1598.95117967998,3.2,1.8144594811340904,20.630000000000003
-0.27405556535768527,1.3228756555322951,0.92147554224725436,1.2220201853215573,136.05349525619903,271501.32999999996,4083.9282559809985,1.4411764705882355,1.3394289997453077,27.860000000000003
2.2677868380553634,1.1215994195724506,1,1.2082441866603539,40.71211355943327,276558.71999999997,2385.4113114932611,1.1228070175438596,1.0369691602386084,24.78
5.43950645366282E-2,1.2751534261266766,0.99503719020998915,2.2188007849009166,341.11948053431365,369654.07,5825.2639854344798,1.2903225806451613,1.2414729925451466,31.659999999999997
-1.3577270894181968,1.0587327484685352,0.9561828874675149,1.0327955589886444,388.18549965558623,473608.72000000003,2834.5987622337561,1.0652173913043479,1.0838763006807834,23.029999999999998
-1.0251271633095773,1.2112178625671433,0.92091092027238086,1.3483997249264841,89.885111855820327,489168.42999999993,3145.3073379242292,1.2549019607843137,1.1582941618451097,10.91
-1.1190135543575699,1.1478880863671028,0.94280904158206336,1.0583005244258363,417.91386672375444,674152.3,4812.5990602049651,1.2173913043478262,1.1546398665605628,5.1400000000000006
0,0,0,1.2649110640673518,36.086948570679361,171706.82,584.09513351850489,0,1.3861264173251817,16.119999999999997
1.1139042241199946,2.1566554640687681,0.8486684247915055,2.1773242158072694,86.355990775725246,325532.32999999996,3615.1507575756782,2.6666666666666665,2.0602247723937048,16.16
-2.0412414523193121,1.0195067137561866,0.98692754243965342,1.0327955589886444,71.120496342475008,540792.81000000006,2538.1617082335115,1.0208333333333335,1.0345744250215878,19.97
-0.59028718182340978,1.1853345186684447,0.91018205461820634,1.4509525002200234,309.31344866301811,517992.24,3912.7994134634605,1.2444444444444445,1.1898711548880903,18.009999999999998
1.3760831790972023,1.4506186537224754,0.95382096647653214,1.7167901505579042,398.61116033404926,711111.89000000013,5386.4495462489676,1.4848484848484849,1.3416398376931995,21.68
0.6680372460115428,1.4698086789588012,0.9561828874675149,1.3719886811400706,388.13684994562715,850338.67999999993,4829.7294049459952,1.5609756097560976,1.4832072630634243,25.56
0.2795084971874735,1.7888543819998317,0.6622661785325219,1.4770978917519928,502.39218222610191,639503.46,2985.9492627973436,2.4,1.6291667555921459,21.93
1.5643042434590073,2.5298221281347035,0.47434164902525694,2.8284271247461898,46.728700266232835,18204.29,1080.2233565332681,5.333333333333333,1.9608855877751243,23.98
1.1309547292524442,1.6092219783866186,0.97303547189023398,1.7521916101261561,421.27363576477961,290447.79000000004,5046.0307739280161,1.696969696969697,1.467489237157825,22.999999999999996
-0.38238548173442399,1.1832159566199232,0.89284366566647866,1.1859989066577619,465.83164877453316,430210.33,4139.5463066621205,1.2173913043478262,1.2029864942649631,19.589999999999996
-1.0606601717798214,1.1202240672224077,0.93632917756904455,1.0504514628777804,456.00657889991015,604599.4,4804.4431519167756,1.1428571428571428,1.128453305862585,13.76
2.0412414523193148,2.6457513110645907,0,1.3228756555322954,241.80216234410668,249534.74,594.53090752289745,7,1.5006117061545146,28.189999999999998
0,1.4675987714106857,0.74672865663234378,1.3228756555322954,61.539766469680863,134909.5,2407.9556237012102,2,1.4366464845220168,21.869999999999997
-1.3548350507003484,1.145005148153343,0.91489087680208958,1.0988845115895123,73.305135271294986,297249.99,3590.6559637481282,1.1914893617021276,1.1636641170954467,9.7199999999999989
-1.1547005383792515,1.1208970766356099,0.92091092027238086,1.3018891098082388,90.23461483425146,282793.71000000002,3325.3637770926657,1.1666666666666667,1.12712509206671,16.850000000000001
2.0412414523193112,1.2026142323020867,0.98328573097003791,1.7320508075688774,417.06883210602746,395700.80999999994,5733.714976223655,1.2068965517241379,1.1550198561150748,16.979999999999997
-2.2677868380553634,1.0170057972090072,1,1.0285189544531601,24.26539766435992,428877.34,2375.4400381823998,1.0181818181818181,1.0433491518404066,12.89
-0.26867918719406036,1.3522468075656264,0.94151308352400842,1.4348601079588785,296.88177059948578,587358.05000000005,3939.8829206680025,1.4358974358974359,1.2806009194641546,18.809999999999999
-0.29776420929834729,1.3620104492139977,0.79385662013573555,1.2060453783110545,548.60184299987282,697945.25000000012,4038.6403497959559,1.6842105263157894,1.3589658813492504,16.07
2.2677868380553634,2.8284271247461898,0.35355339059327373,2.8284271247461898,36.062445840513924,806.56,863.15352052806918,8,1.8604930085952747,22.06
0.90809225019800743,1.711792206472367,0.93561741070254045,1.6733200530681511,155.05753540448876,152107.5,4107.361527098109,1.9090909090909092,1.7004159058939932,13.75
-2.4635100585398022E-2,1.2780193008453875,0.93989539915063824,1.2977713690461004,428.99417245459176,198280.16,4525.6051805255838,1.3333333333333333,1.3165481152477103,29.820000000000004
-0.20701375632343366,1.2547100018550184,0.91132237686576723,1.2977713690461004,487.50809517088311,238041.43000000002,4550.8999934078975,1.3023255813953489,1.27671989325124,15.940000000000001
0.51639777949432231,1.0824161463867814,1,1.2082441866603539,45.763366509531551,324115.78999999998,2307.9457857584089,1.0847457627118644,1.0358671137824245,12.969999999999999
-2.0412414523193148,1.0327955589886444,0.99741490304305769,1.3816985594155149,219.43498874544662,403638.38,5395.6549053050876,1.037037037037037,1.0482785672470727,13.479999999999999
0.85989382329819175,2.1602468994692869,0.50709255283710986,1.8708286933869707,541.44950958383129,221910.31,1320.9496043160984,3.5,1.8427540304124066,19.73
0.49338220021815865,1.7888543819998317,0.63900965042269375,1.6329931618554523,53.430417589698138,79030.28,1817.0156163335525,2.6666666666666665,1.6859628057647196,22.060000000000002
-0.85402589537612494,1.2162422797365944,0.92656164582637646,1.1257560715684669,142.0905144114634,289990.28999999992,3692.4514891870954,1.3023255813953489,1.2038979778366841,11.34
0,1,0.98692754243965342,1.2026142323020867,33.568426917481339,347664.01,2434.3439421272064,1,1.022410489628155,19.490000000000002
1.1547005383792515,1.4660333322756627,0.99770679468846912,1.8090680674665818,438.47490018841228,356232.04,5615.6829949704252,1.5,1.3647568020721863,32.64
-2.0412414523193148,1.036935441441688,1,1.0327955589886444,283.08554991632576,509400.81999999995,2437.9369205480743,1.0425531914893618,1.0577206175447473,41.16
-0.65784293362421153,1.2851509262439982,0.92669640862918734,1.1094003924504583,343.07919396741818,523097.12000000005,3447.8348097030403,1.3333333333333333,1.2161440463155209,23.68
-0.72441793262444276,1.281025230440697,0.8314876315471742,1.1795356492391771,436.8227615406505,687368.82000000007,4211.5793949538693,1.4545454545454546,1.25729158526664,13.410000000000002
0,0,0,1.3228756555322954,22.980970388562795,87261.159999999989,561.66779708802449,0,1.0595613659205547,16.09
0.28267770203268211,1.8422647458873531,0.84515425472851657,2.1213203435596424,98.999278496649367,203758.25,3721.7181132221331,2.1538461538461537,1.8333887441335395,31.119999999999997
-2.2677868380553634,1.0320936930842799,0.98810492932246385,1.0285189544531601,62.507142449026233,266670.62999999995,2589.997249033288,1.037037037037037,1.0582565003398317,22.4
-0.11144552461300643,1.2447518285282837,0.9228410014832954,1.4824986333222023,327.60181986819362,249425.28,4199.4915019559212,1.3023255813953489,1.2389583779432953,8.8200000000000021
0.50199601592044529,1.3616365352229847,0.93541434669348533,1.5275252316519468,365.74346981769298,370364.91000000003,5027.5275803747281,1.4,1.3703217167169035,11.42
0.8456237838846471,1.5820219012672945,0.96505957217759664,1.6937687147353957,262.24511434915235,518820.69,4873.5342265283061,1.696969696969697,1.5067071537011958,30.8
0.71791651901866926,1.8599622199011085,0.62554324217122426,1.4605934866804429,561.78438606690679,452081.53,2792.5096687388568,2.9090909090909092,1.8226440005116606,39.26
1.3577270894181976,2.3664319132398464,0.50709255283710986,2.6457513110645907,45.196199271304096,70327.17,1194.5018686823869,4.666666666666667,1.8676001448710242,17.23
0.13163617028742655,1.4251624759660053,0.92857142857142849,1.3426901732747025,161.35645249541389,237982.69,3941.8715573950403,1.6,1.4377078535783718,10.760000000000002
1.5643042434590073,1.6162440712835371,0.97618706018395274,1.7056057308448833,423.40254402366821,360767.16000000003,5228.342626970807,1.6842105263157894,1.5266477146462785,23.15
-1.1111111111111112,1.1318329168362207,0.89221781621919405,1.0988845115895123,511.62030191669811,400984.4,3562.0630960161275,1.1666666666666667,1.1427363489231868,17.14
-1.5032767824676274,1.1478880863671028,0.91791372016526596,1.2670850749479941,71.341732927809204,548909.34,2929.4529474679348,1.1666666666666667,1.0807780346687621,11.690000000000001
-1.0867061078079241,1.1669199319831565,0.93632917756904455,1.1094003924504583,457.37475516983517,573411.60000000009,4763.9467356384248,1.2307692307692308,1.1655954578801748,6.3100000000000005
2.0412414523193148,2.6457513110645907,0,1.3228756555322954,177.96528553946374,254573.15000000002,587.5258049044071,7,1.3714542604745044,20.419999999999998
-0.49338220021815865,1.3333333333333333,0.7559289460184544,1.2649110640673518,46.974157028853952,117736.78,2962.6979680689692,1.6,1.3621078634718076,12.500000000000002
-1.1547005383792515,1.0674899923282326,0.92847669088525941,1.0285189544531601,90.040863738955451,231438.38999999998,3037.6354908053072,1.0769230769230769,1.0750011664108834,14.36
-0.9486832980505131,1.1420081039579812,0.89087080637474791,1.3098420799889596,233.88397612002896,243870.66999999998,3510.5894092018225,1.1951219512195124,1.1510744626712464,14.8
1.0606601717798214,1.3171711198762841,0.96490128135401521,1.811643254631353,466.41306034152052,277015.91000000003,5250.7548028831052,1.3333333333333333,1.3608564811718713,29.909999999999997
0.13703260957863272,1.3952663046302316,0.94058956929368398,1.4990633779917228,340.16830568187299,390559.05999999994,4278.2762299786118,1.4883720930232558,1.3145624435820542,32.72
0.234067573068649,1.6681153124565982,0.66815310478106094,1.4605934866804429,540.42402333723101,537874.64,3359.6086825700399,2.2857142857142856,1.5926064183702608,7.9799999999999995
0,0,0,1.3228756555322954,15.90990257669732,65025,560.97580798360389,0,1.0617803721789283,14.51
2.2677868380553634,2.8284271247461898,0.35355339059327373,2.8284271247461898,49.891310437217996,0,870.80566144232205,8,1.8364936343133,23.51
0.86966263723721671,1.7988465906251632,0.95382096647653192,1.7167901505579042,155.10129178793358,108192.58,3999.5607258797809,2.041666666666667,1.7158802254396337,33.019999999999996
0.97002319228989631,1.3896166675593022,0.95581933649976225,1.4485719366802965,367.19879136641015,130648.53,4890.0904899602829,1.4358974358974359,1.4362454221023966,20.38
-0.28372927689018018,1.3440430100644942,0.9014410719200634,1.2220201853215573,405.95968747788601,212752.86,4128.6574261928226,1.4,1.2523039740971336,9.36
0,1.0643041683803829,1,1.2082441866603539,52.907826408179872,218624.86000000002,2292.8151092052758,1.0666666666666667,1.0310601248830029,16.2
-0.94868329805051443,1.0690449676496976,0.99544001272115679,1.0583005244258363,224.69753479479286,309307.67,5262.0377095895901,1.0769230769230769,1.0561383886020697,35.160000000000004
1.5643042434590073,2.5298221281347035,0.47434164902525694,1.8856180831641269,500.49216848446861,173485.09,1217.9281588008382,5.333333333333333,1.9950692995301254,13.330000000000002
0,1.5118578920369088,0.69850069850104779,2.1380899352993952,63.454708257149839,93673.23,2317.8474658613754,2,1.4840635602416281,11.970000000000002
-1.4454760383123542,1.1463752636945408,0.91651513899116799,1.0974065223374687,123.73178076560836,260259.3,3618.9134912488385,1.1951219512195124,1.1587173446132968,11.4
-2.2677868380553634,1.0552897060221726,0.92272156923940096,1.2649110640673518,33.484893537804403,274633.82,3041.8494785245375,1.0769230769230769,1.0745805190796591,20.819999999999997
1.2105782480647667,1.4198591479439078,0.99433423202248816,2.0493901531919194,414.86753479703788,371805.43000000005,5630.3873629744921,1.4482758620689653,1.2965647026088727,32.130000000000003
-2.2677868380553634,1.0320936930842799,1,1.0285189544531601,82.709186453558615,393500.22000000003,2420.0386102291841,1.037037037037037,1.0575778502665063,26.910000000000004
4.1202497069599144E-2,1.3085773121752491,0.92857142857142849,1.1795356492391771,366.19976496052379,533465.74,3854.5190361444579,1.3617021276595744,1.2568724650398362,23.459999999999997
0,0,0,1.2649110640673518,26.516504294495533,79185.959999999992,548.75700451110413,0,1.1860731911605626,21.270000000000003
0.49260419418462109,1.8569533817705188,0.86898618303248643,1.7693034738587656,132.29161511060113,190521.74000000002,3623.4312295116074,2.2222222222222223,1.7073812082237574,26.380000000000003
-4.0073199067999783E-2,1.2689872491469931,0.93104865340482357,1.3333333333333333,316.87401732730132,303681.99,4260.5753132646296,1.3243243243243243,1.2849599037252195,27.619999999999997
1.0251271633095773,1.6203829873338667,0.95581933649976225,1.7541160386140586,209.24285275385495,520032.42,4897.0706294681922,1.7297297297297298,1.5410874831370052,27.450000000000006
1.4097128147576694,2.4688535993934706,0.54006172486732174,1.7056057308448833,569.07343236929569,378381.62,1975.6710885165071,4.5714285714285712,2.1933663640179755,22.04
0.85989382329819164,2.1602468994692869,0.62994078834871214,1.8708286933869707,58.736700622353652,44126.93,1540.4819746708217,3.5,1.7959398943294462,19.579999999999998
-0.42921015505825144,1.3026778945578592,0.9476225544736292,1.2199885626608373,146.48972010089341,190205.59,3858.0340686676159,1.4358974358974359,1.291256092531514,8.629999999999999
1.1547005383792515,1.4660333322756627,0.99503719020998915,2.3904572186687871,379.74452565100233,272811.19999999995,5361.4029064229071,1.5,1.4976553657093097,38.980000000000004
-1.4099202809072959,1.1909166841036589,0.92272156923940096,1.0285189544531601,468.22932034268359,392039.05,3011.4389417685361,1.2075471698113207,1.0957315812469337,32.33
-0.90809225019800632,1.1378917733516098,0.91947444514207199,1.0690449676496976,263.21514828313792,462606.13000000006,3187.5709739997501,1.1666666666666667,1.12468590517197,24.409999999999993
-1.0867061078079241,1.1669199319831565,0.88244189820276764,1.1094003924504583,454.81341019723476,500401.64,4626.4206061489913,1.2307692307692308,1.1798795710439012,7.2900000000000009
0,0,0,1.3228756555322954,61.137871125140478,216250.60000000003,575.66520528118474,0,1.2107967000857494,16.869999999999997
0.89827823645430904,2.1821789023599241,0.79056941504209477,2.2677868380553634,62.393146754309178,119190.41999999998,3433.0518675079757,2.8571428571428572,1.9954310170724447,12.633333333333333
-2.0412414523193148,1.036935441441688,0.98692754243965342,1.0327955589886444,47.436988280695658,252540.55999999997,2575.3722061092449,1.0425531914893618,1.0489490434406834,8.5500000000000007
-0.61708723809007471,1.1707388140099271,0.914991421995628,1.3934660285832354,235.441935011384,257128.93,3732.7115144355853,1.2173913043478262,1.1734754407160368,17.940000000000001
1.3577270894181961,1.3368747295663839,0.95988573944508049,1.5566235649883124,416.40139889294318,364906.70999999996,5225.0599996555065,1.3548387096774193,1.2803217709101486,24.19
0.46000799549400873,1.4515494772048463,0.95250095250142874,1.6439898730535729,301.56204447288565,463168.22000000009,4546.2294954170538,1.5609756097560976,1.3892423329421666,30.340000000000003
0.52007050322486836,1.9321835661585918,0.66873385509042338,1.4142135623730949,561.62919897638619,520788.32,2888.0866379960676,2.8,1.7524562380292179,22.609999999999996
2.0412414523193152,2.6457513110645907,0.37796447300922725,2.6457513110645907,43.928310103752324,12093.64,866.6347063704028,7,1.7480090881041006,27.040000000000003
0.65189415027549691,1.62746694241347,0.9476225544736292,1.5118578920369088,159.46556950371092,114637.64,3855.7904831564692,1.8666666666666667,1.6118874124901574,17.600000000000001
1.219811525918026,1.5275252316519468,0.97303547189023398,1.5776212754932308,363.0320725697465,222741.63,5109.9593512501224,1.5806451612903225,1.5187564124898154,16.34
-0.50877719121106724,1.312975903779549,0.89744769827217274,1.1859989066577619,411.64333845604511,265359.43999999994,3903.8943537191167,1.3617021276595744,1.2156498294054849,11.959999999999997
0.94868329805051466,1.0959344807327587,1,1.2026142323020867,46.955716219798902,363472.05,2274.5552469501749,1.0980392156862746,1.026249541999793,23.200000000000003
-1.5643042434590073,1.0836567383657543,0.97618706018395274,1.5240015240022859,423.58638855778707,452751.63,5193.6736516650717,1.103448275862069,1.0819864658456102,26.340000000000003
1.1547005383792515,2,0.35355339059327373,2,168.50604058693477,239186.58,694.32584209432969,4,1.8631156533967932,13.779999999999998
-1.7748239349298844,1.1229556588595588,0.93048421039847085,1.0583005244258363,114.01127763765929,118190.27,3558.8282582092343,1.1666666666666667,1.1254393379124048,10.52
0.82230366703026436,1.3856406460551016,0.97618706018395274,1.6329931618554521,445.51671445316487,175343.50999999998,5199.4449463380224,1.411764705882353,1.3308619466051912,44.260000000000005
-0.10296870626711332,1.3241694217637887,0.9228410014832954,1.2271439821557926,313.28353200985754,323281.59999999998,3953.0674323871581,1.3913043478260869,1.2806337915362664,14.180000000000001
