,force_x,force_y,force_z,vibration_x,vibration_y,vibration_z,acoustic_emission_rms,timestamp,tool_wear,experiment_tag,dataset_tag
40,1.776,1.18,0.565,0.006,0.003,0.011000000000000001,0.003,1.6000200000000002,0.04889261732,c1,phm2010
41,0.7140000000000001,1.431,0.85,0.054000000000000006,0.051,0.055999999999999994,-0.0,1.64002,0.04889261732,c1,phm2010
42,2.3569999999999998,1.456,-1.168,-0.003,0.008,0.028999999999999998,-0.001,1.68002,0.04889261732,c1,phm2010
43,1.8730000000000002,3.656,0.965,-0.042,-0.026000000000000002,-0.002,-0.001,1.72002,0.04889261732,c1,phm2010
44,1.875,2.958,-0.075,-0.045,-0.038,-0.033,-0.003,1.7600200000000001,0.04889261732,c1,phm2010
45,1.3230000000000002,-1.133,0.8909999999999999,-0.11199999999999999,-0.1,-0.098,-0.002,1.8000200000000002,0.04889261732,c1,phm2010
46,1.0490000000000002,0.85,-1.012,-0.001,0.001,0.022000000000000002,-0.002,1.8400200000000002,0.04889261732,c1,phm2010
47,0.9009999999999999,-0.465,-0.024,-0.006,0.006999999999999999,0.008,-0.001,1.8800200000000002,0.04889261732,c1,phm2010
48,1.609,-0.257,-0.414,0.009000000000000001,0.018000000000000002,0.028999999999999998,-0.003,1.92002,0.04889261732,c1,phm2010
49,0.503,-0.72,-0.674,0.013000000000000001,0.02,0.039,-0.003,1.96002,0.04889261732,c1,phm2010
50,-0.031,2.8710000000000004,-0.868,0.03,0.025,0.043,-0.003,2.00002,0.04889261732,c1,phm2010
51,1.158,1.561,-0.429,0.036000000000000004,0.033,0.052000000000000005,-0.002,2.04002,0.04889261732,c1,phm2010
52,-0.413,-0.275,-1.521,0.02,0.02,0.03,-0.003,2.08002,0.04889261732,c1,phm2010
53,0.8009999999999999,0.359,0.28800000000000003,-0.017,-0.009000000000000001,0.002,-0.002,2.1200200000000002,0.04889261732,c1,phm2010
54,-0.377,1.05,-0.604,-0.057,-0.048,-0.042,-0.0,2.1600200000000003,0.04889261732,c1,phm2010
55,1.3030000000000002,0.27699999999999997,-1.321,-0.068,-0.065,-0.052000000000000005,-0.0,2.2000200000000003,0.04889261732,c1,phm2010
56,0.203,-0.924,-2.307,-0.036000000000000004,-0.024,-0.023,0.001,2.2400200000000003,0.04889261732,c1,phm2010
57,0.292,1.413,-0.20199999999999999,-0.049,-0.055,-0.042,-0.002,2.2800200000000004,0.04889261732,c1,phm2010
58,-0.7979999999999999,0.604,1.556,0.005,-0.006999999999999999,-0.01,-0.0,2.32002,0.04889261732,c1,phm2010
59,2.177,-0.18100000000000002,-1.146,-0.006,-0.003,0.001,0.0,2.36002,0.04889261732,c1,phm2010
60,0.747,0.847,-0.298,0.023,0.03,0.026000000000000002,0.001,2.40002,0.04889261732,c1,phm2010
61,1.8359999999999999,-0.05,-0.815,-0.021,-0.024,0.001,-0.001,2.44002,0.04889261732,c1,phm2010
62,1.2790000000000001,1.817,0.738,-0.024,-0.019,-0.016,-0.001,2.48002,0.04889261732,c1,phm2010
63,1.4040000000000001,2.572,0.266,-0.05,-0.027000000000000003,-0.033,-0.003,2.52002,0.04889261732,c1,phm2010
64,-0.1,-1.3969999999999998,1.541,-0.077,-0.09699999999999999,-0.09699999999999999,-0.005,2.5200400000000003,0.04957081504,c1,phm2010
65,0.179,5.646,0.622,-0.092,-0.08900000000000001,-0.09,0.06,2.5600400000000003,0.04957081504,c1,phm2010
66,-1.48,0.037000000000000005,-1.091,0.002,-0.065,-0.066,0.051,2.6000400000000004,0.04957081504,c1,phm2010
67,0.287,-4.862,0.237,-0.033,-0.139,-0.073,0.048,2.64004,0.04957081504,c1,phm2010
68,0.782,1.589,-1.515,-0.027999999999999997,-0.021,0.038,0.051,2.68004,0.04957081504,c1,phm2010
69,0.7829999999999999,-2.6260000000000003,0.147,-0.047,-0.077,-0.052000000000000005,0.027000000000000003,2.72004,0.04957081504,c1,phm2010
70,-0.43,-2.87,2.311,-0.02,-0.063,-0.062,0.035,2.76004,0.04957081504,c1,phm2010
71,3.217,0.237,-0.294,-0.10300000000000001,-0.16399999999999998,-0.16,0.031,2.80004,0.04957081504,c1,phm2010
72,4.749,2.707,-0.381,-0.11800000000000001,-0.149,-0.046,0.035,2.84004,0.04957081504,c1,phm2010
73,6.233,1.929,1.744,-0.08,-0.027000000000000003,0.043,0.025,2.88004,0.04957081504,c1,phm2010
74,3.569,7.152,0.037000000000000005,-0.073,-0.003,-0.059000000000000004,0.022000000000000002,2.92004,0.04957081504,c1,phm2010
75,4.672,6.3629999999999995,-0.632,0.040999999999999995,0.006999999999999999,-0.077,0.013000000000000001,2.9600400000000002,0.04957081504,c1,phm2010
76,2.077,-2.459,2.843,0.09,-0.066,-0.045,0.009000000000000001,3.0000400000000003,0.04957081504,c1,phm2010
77,1.285,-0.10099999999999999,1.34,-0.018000000000000002,-0.039,-0.011000000000000001,0.012,3.0400400000000003,0.04957081504,c1,phm2010
78,0.866,-0.764,-0.406,-0.065,-0.021,-0.008,0.018000000000000002,3.0800400000000003,0.04957081504,c1,phm2010
79,0.7,-1.834,-0.644,0.017,0.013000000000000001,-0.022000000000000002,0.019,3.1200400000000004,0.04957081504,c1,phm2010
80,0.6459999999999999,0.526,-1.541,0.10300000000000001,0.04,-0.003,0.024,3.1600400000000004,0.04957081504,c1,phm2010
81,0.7909999999999999,3.8080000000000003,-1.2309999999999999,-0.01,-0.075,-0.03,0.022000000000000002,3.2000400000000004,0.04957081504,c1,phm2010
82,0.7929999999999999,1.7,1.735,0.051,0.016,0.09,0.031,3.2400400000000005,0.04957081504,c1,phm2010
83,-0.301,-2.061,3.988,0.017,-0.009000000000000001,0.036000000000000004,0.033,3.28004,0.04957081504,c1,phm2010
84,-0.742,2.815,-2.205,0.045,0.033,0.035,0.03,3.32004,0.04957081504,c1,phm2010
85,-1.886,-1.053,-0.027000000000000003,0.005,-0.04,-0.049,0.040999999999999995,3.36004,0.04957081504,c1,phm2010
86,0.47200000000000003,-7.401,0.49700000000000005,-0.10099999999999999,-0.20600000000000002,-0.127,0.039,3.40004,0.04957081504,c1,phm2010
87,1.535,1.709,-0.539,-0.039,-0.078,-0.005,0.049,3.44004,0.04957081504,c1,phm2010
88,0.927,0.726,0.871,-0.016,-0.063,-0.033,0.038,3.4800400000000002,0.04957081504,c1,phm2010
89,1.531,-2.092,0.799,-0.053,-0.078,-0.076,0.035,3.5200400000000003,0.04957081504,c1,phm2010
90,4.131,1.5,-0.97,-0.183,-0.235,-0.21899999999999997,0.04,3.5600400000000003,0.04957081504,c1,phm2010
91,3.5039999999999996,5.255,-1.419,-0.065,-0.077,-0.005,0.031,3.60004,0.04957081504,c1,phm2010
92,6.622999999999999,0.336,1.7830000000000001,-0.04,-0.024,0.025,0.031,3.64004,0.04957081504,c1,phm2010
93,5.332999999999999,6.851,0.722,0.027999999999999997,0.06,0.017,0.049,3.68004,0.04957081504,c1,phm2010
94,3.883,8.76,0.797,0.028999999999999998,-0.026000000000000002,-0.059000000000000004,0.04,3.72004,0.04957081504,c1,phm2010
95,2.131,-1.8980000000000001,5.457000000000001,0.067,-0.098,-0.052000000000000005,0.033,3.76004,0.04957081504,c1,phm2010
96,2.109,0.45299999999999996,1.04,-0.013000000000000001,0.003,0.005,0.039,3.80004,0.04957081504,c1,phm2010
97,1.3530000000000002,-1.6230000000000002,-1.577,-0.06,-0.021,-0.039,0.044000000000000004,3.84004,0.04957081504,c1,phm2010
98,1.031,-1.485,-1.7069999999999999,0.085,0.073,0.03,0.057,3.88004,0.04957081504,c1,phm2010
99,0.297,-0.174,-2.2880000000000003,-0.001,-0.027999999999999997,-0.073,0.055,3.92004,0.04957081504,c1,phm2010
100,0.183,2.004,-0.508,-0.016,-0.064,-0.051,0.047,3.9600400000000002,0.04957081504,c1,phm2010
101,0.295,0.685,1.7069999999999999,-0.052000000000000005,-0.107,-0.012,0.052000000000000005,4.00004,0.04957081504,c1,phm2010
102,1.537,1.486,2.063,-0.078,-0.1,-0.055,0.048,4.04004,0.04957081504,c1,phm2010
103,0.81,3.675,-0.48200000000000004,-0.063,-0.08199999999999999,-0.067,0.059000000000000004,4.08004,0.04957081504,c1,phm2010
104,-1.9269999999999998,1.179,0.182,-0.068,-0.11800000000000001,-0.114,0.054000000000000006,4.12004,0.04957081504,c1,phm2010
105,0.5579999999999999,-6.474,0.157,0.027999999999999997,-0.054000000000000006,-0.027000000000000003,0.055999999999999994,4.16004,0.04957081504,c1,phm2010
106,1.672,1.994,-1.6480000000000001,-0.043,-0.073,0.003,0.057,4.20004,0.04957081504,c1,phm2010
107,0.742,-0.9490000000000001,-0.037000000000000005,0.016,-0.013999999999999999,0.027999999999999997,0.048,4.2400400000000005,0.04957081504,c1,phm2010
108,-0.128,-1.5130000000000001,1.515,0.018000000000000002,0.031,-0.021,0.047,4.2800400000000005,0.04957081504,c1,phm2010
109,3.338,1.2790000000000001,-0.9279999999999999,-0.085,-0.121,-0.11599999999999999,0.043,4.3200400000000005,0.04957081504,c1,phm2010
110,3.448,5.4479999999999995,-1.371,-0.038,-0.068,-0.021,0.043,4.360040000000001,0.04957081504,c1,phm2010
111,5.312,1.16,0.7879999999999999,-0.13,-0.11599999999999999,-0.047,0.034,4.400040000000001,0.04957081504,c1,phm2010
112,4.627,5.705,1.281,-0.12300000000000001,-0.07200000000000001,-0.099,0.043,4.44004,0.04957081504,c1,phm2010
113,3.403,9.106,-0.35700000000000004,-0.040999999999999995,-0.06,-0.11599999999999999,0.048,4.480040000000001,0.04957081504,c1,phm2010
114,3.002,0.777,3.967,0.07400000000000001,-0.09699999999999999,-0.043,0.039,4.52004,0.04957081504,c1,phm2010
115,2.559,-0.975,2.434,-0.026000000000000002,-0.035,-0.005,0.04,4.560040000000001,0.04957081504,c1,phm2010
116,-0.109,-1.251,-1.217,-0.07200000000000001,-0.043,-0.044000000000000004,0.037000000000000005,4.60004,0.04957081504,c1,phm2010
117,0.215,-2.638,-0.377,0.048,0.054000000000000006,0.01,0.045,4.640040000000001,0.04957081504,c1,phm2010
118,0.157,3.3760000000000003,-2.685,-0.052000000000000005,-0.065,-0.10300000000000001,0.043,4.68004,0.04957081504,c1,phm2010
119,1.224,2.077,-3.048,0.021,-0.017,0.004,0.036000000000000004,4.720040000000001,0.04957081504,c1,phm2010
120,-0.84,2.217,0.40700000000000003,-0.028999999999999998,-0.073,-0.023,0.042,4.76004,0.04957081504,c1,phm2010
121,0.205,1.226,1.2890000000000001,-0.068,-0.067,-0.05,0.043,4.800040000000001,0.04957081504,c1,phm2010
122,0.247,2.167,0.28300000000000003,-0.051,-0.07,-0.062,0.044000000000000004,4.84004,0.04957081504,c1,phm2010
123,-2.145,-1.186,-2.0469999999999997,-0.12,-0.14400000000000002,-0.159,0.040999999999999995,4.88004,0.04957081504,c1,phm2010
124,0.79,-2.813,0.172,-0.052000000000000005,-0.11800000000000001,-0.064,0.040999999999999995,4.92004,0.04957081504,c1,phm2010
125,0.534,1.936,-0.966,-0.08199999999999999,-0.125,-0.047,0.039,4.96004,0.04957081504,c1,phm2010
126,0.132,0.5529999999999999,1.6340000000000001,0.071,0.055999999999999994,0.078,0.040999999999999995,5.00004,0.04957081504,c1,phm2010
127,0.251,-2.96,1.494,-0.028999999999999998,0.011000000000000001,-0.065,0.038,5.04004,0.04957081504,c1,phm2010
128,2.571,0.951,-0.91,-0.011000000000000001,-0.011000000000000001,-0.062,0.047,5.08004,0.04957081504,c1,phm2010
129,1.7719999999999998,5.011,-1.2790000000000001,0.012,-0.02,0.01,0.035,5.12004,0.04957081504,c1,phm2010
130,5.148,1.242,-0.83,-0.138,-0.11900000000000001,-0.06,0.032,5.16004,0.04957081504,c1,phm2010
131,4.735,4.81,-0.755,-0.048,-0.026000000000000002,0.009000000000000001,0.031,5.20004,0.04957081504,c1,phm2010
132,3.715,8.714,1.175,-0.07400000000000001,-0.10300000000000001,-0.11199999999999999,0.026000000000000002,5.2400400000000005,0.04957081504,c1,phm2010
133,1.625,-0.64,4.638,0.01,-0.057999999999999996,-0.07,0.027999999999999997,5.2800400000000005,0.04957081504,c1,phm2010
134,1.273,-0.506,0.965,-0.11599999999999999,-0.054000000000000006,-0.09699999999999999,0.022000000000000002,5.3200400000000005,0.04957081504,c1,phm2010
135,1.023,-1.768,0.326,-0.008,-0.005,0.015,0.036000000000000004,5.360040000000001,0.04957081504,c1,phm2010
136,1.186,-1.923,-2.612,-0.037000000000000005,-0.035,-0.027999999999999997,0.027000000000000003,5.400040000000001,0.04957081504,c1,phm2010
137,-0.174,1.37,-0.413,-0.018000000000000002,-0.033,-0.034,0.038,5.44004,0.04957081504,c1,phm2010
138,0.09699999999999999,1.682,-0.541,0.036000000000000004,-0.013000000000000001,0.008,0.032,5.480040000000001,0.04957081504,c1,phm2010
139,-0.028999999999999998,3.342,1.234,-0.040999999999999995,-0.10400000000000001,-0.042,0.037000000000000005,5.52004,0.04957081504,c1,phm2010
140,0.068,5.13,0.981,0.016,-0.077,0.013999999999999999,0.035,5.560040000000001,0.04957081504,c1,phm2010
141,-1.031,2.59,0.9990000000000001,-0.07400000000000001,-0.111,-0.07400000000000001,0.04,5.60004,0.04957081504,c1,phm2010
142,-3.258,-1.865,-1.895,-0.098,-0.083,-0.096,0.04,5.640040000000001,0.04957081504,c1,phm2010
143,-0.33399999999999996,-2.542,-1.7819999999999998,-0.065,-0.076,-0.066,0.040999999999999995,5.68004,0.04957081504,c1,phm2010
144,0.275,-0.20800000000000002,-0.16,-0.051,-0.055999999999999994,-0.045,0.037000000000000005,5.720040000000001,0.04957081504,c1,phm2010
145,-0.5379999999999999,1.35,-1.0859999999999999,-0.017,0.013000000000000001,-0.015,0.044000000000000004,5.76004,0.04957081504,c1,phm2010
146,-0.20600000000000002,-1.199,0.643,-0.12,-0.049,-0.138,0.031,5.800040000000001,0.04957081504,c1,phm2010
147,0.812,1.5330000000000001,-0.301,-0.008,-0.012,-0.07200000000000001,0.033,5.84004,0.04957081504,c1,phm2010
148,1.545,4.959,-2.07,-0.003,-0.035,-0.025,0.035,5.880040000000001,0.04957081504,c1,phm2010
149,3.963,3.6510000000000002,1.974,-0.039,-0.067,0.013999999999999999,0.036000000000000004,5.92004,0.04957081504,c1,phm2010
150,4.449,4.562,2.249,-0.061,-0.055,-0.006,0.034,5.96004,0.04957081504,c1,phm2010
151,2.576,10.376,2.9419999999999997,-0.023,-0.053,-0.06,0.027999999999999997,6.00004,0.04957081504,c1,phm2010
152,1.161,-1.1,1.246,-0.035,-0.032,-0.059000000000000004,0.027000000000000003,6.04004,0.04957081504,c1,phm2010
153,1.83,-0.35200000000000004,-2.858,-0.19,-0.08,-0.146,0.027000000000000003,6.08004,0.04957081504,c1,phm2010
154,0.924,-0.74,-2.171,-0.025,-0.022000000000000002,-0.011000000000000001,0.034,6.12004,0.04957081504,c1,phm2010
155,-0.29100000000000004,-0.586,-0.97,0.004,-0.006,0.002,0.033,6.16004,0.04957081504,c1,phm2010
156,1.275,1.339,-0.802,0.037000000000000005,0.027000000000000003,0.034,0.028999999999999998,6.20004,0.04957081504,c1,phm2010
157,1.236,-0.298,-0.129,0.079,0.051,0.095,0.026000000000000002,6.2400400000000005,0.04957081504,c1,phm2010
158,-0.507,0.9490000000000001,0.784,0.132,0.08199999999999999,0.146,0.03,6.2800400000000005,0.04957081504,c1,phm2010
159,-1.258,4.575,2.633,0.107,0.018000000000000002,0.059000000000000004,0.028999999999999998,6.3200400000000005,0.04957081504,c1,phm2010
160,-0.9390000000000001,2.0269999999999997,0.77,0.034,0.027000000000000003,0.015,0.034,6.360040000000001,0.04957081504,c1,phm2010
161,-1.213,3.8310000000000004,2.205,0.042,0.044000000000000004,0.043,0.028999999999999998,6.400040000000001,0.04957081504,c1,phm2010
162,-0.42200000000000004,1.258,0.07400000000000001,-0.024,-0.016,-0.016,0.04,6.440040000000001,0.04957081504,c1,phm2010
163,0.034,0.509,1.6219999999999999,0.061,0.066,0.085,0.036000000000000004,6.480040000000001,0.04957081504,c1,phm2010
164,0.175,1.4369999999999998,0.121,0.096,0.102,0.081,0.044000000000000004,6.52004,0.04957081504,c1,phm2010
165,0.045,-0.48700000000000004,2.1919999999999997,0.11800000000000001,0.095,0.066,0.055999999999999994,6.560040000000001,0.04957081504,c1,phm2010
166,1.7469999999999999,2.379,-0.504,0.115,0.113,0.09300000000000001,0.046,6.60004,0.04957081504,c1,phm2010
167,1.561,5.563,-0.6659999999999999,0.05,0.05,0.04,0.059000000000000004,6.640040000000001,0.04957081504,c1,phm2010
168,3.4819999999999998,3.7569999999999997,2.233,0.061,0.026000000000000002,0.057,0.049,6.68004,0.04957081504,c1,phm2010
169,5.207999999999999,5.812,0.917,0.001,-0.013000000000000001,-0.022000000000000002,0.07400000000000001,6.720040000000001,0.04957081504,c1,phm2010
170,3.85,9.115,2.7939999999999996,0.075,0.102,0.06,0.066,6.76004,0.04957081504,c1,phm2010
171,1.102,-0.799,4.0360000000000005,-0.084,-0.02,-0.069,0.07400000000000001,6.800040000000001,0.04957081504,c1,phm2010
172,1.4369999999999998,-0.023,0.1,-0.006999999999999999,-0.008,0.003,0.038,6.84004,0.04957081504,c1,phm2010
173,0.187,2.05,-1.026,-0.10300000000000001,-0.11599999999999999,-0.11800000000000001,-0.005,6.84006,0.05030286727,c1,phm2010
174,6.818,1.245,1.5519999999999998,0.042,-0.19899999999999998,0.013000000000000001,0.098,6.88006,0.05030286727,c1,phm2010
175,5.1370000000000005,16.575,1.7409999999999999,-0.083,-0.09,-0.068,0.094,6.92006,0.05030286727,c1,phm2010
176,1.807,-4.3389999999999995,5.254,-0.105,-0.275,-0.163,0.077,6.96006,0.05030286727,c1,phm2010
177,3.128,-2.261,4.806,-0.141,-0.14800000000000002,-0.128,0.065,7.00006,0.05030286727,c1,phm2010
178,4.613,1.615,0.6920000000000001,-0.099,-0.083,0.059000000000000004,0.062,7.04006,0.05030286727,c1,phm2010
179,-0.154,1.6059999999999999,-3.5210000000000004,-0.175,-0.098,-0.034,0.057,7.0800600000000005,0.05030286727,c1,phm2010
180,2.385,-1.656,-0.826,-0.011000000000000001,0.079,-0.024,0.06,7.1200600000000005,0.05030286727,c1,phm2010
181,0.17800000000000002,2.8160000000000003,0.10800000000000001,-0.042,-0.069,-0.168,0.063,7.1600600000000005,0.05030286727,c1,phm2010
182,0.465,8.45,-0.826,0.035,-0.083,-0.096,0.05,7.200060000000001,0.05030286727,c1,phm2010
183,-2.8560000000000003,3.302,4.244,0.013999999999999999,-0.087,0.05,0.048,7.24006,0.05030286727,c1,phm2010
184,-0.9229999999999999,4.788,3.5589999999999997,-0.04,0.012,-0.059000000000000004,0.04,7.28006,0.05030286727,c1,phm2010
185,-2.394,9.542,-1.68,-0.128,-0.078,-0.231,0.046,7.32006,0.05030286727,c1,phm2010
186,-0.575,-5.305,1.4040000000000001,-0.048,-0.067,-0.19899999999999998,0.04,7.36006,0.05030286727,c1,phm2010
187,0.899,-3.5039999999999996,0.396,-0.054000000000000006,0.006,-0.012,0.048,7.40006,0.05030286727,c1,phm2010
188,2.476,7.0089999999999995,-1.192,-0.12,-0.079,-0.079,0.052000000000000005,7.44006,0.05030286727,c1,phm2010
189,-0.217,-7.862,4.072,-0.042,0.07400000000000001,-0.033,0.043,7.48006,0.05030286727,c1,phm2010
190,0.976,0.109,3.239,-0.154,0.013000000000000001,-0.195,0.039,7.52006,0.05030286727,c1,phm2010
191,5.062,8.658999999999999,-1.038,-0.059000000000000004,-0.032,-0.084,0.05,7.56006,0.05030286727,c1,phm2010
192,2.725,5.955,-1.4080000000000001,0.003,-0.172,-0.036000000000000004,0.051,7.60006,0.05030286727,c1,phm2010
193,7.561,3.9019999999999997,2.42,0.141,-0.09,0.131,0.055999999999999994,7.64006,0.05030286727,c1,phm2010
194,4.598,16.814,2.319,0.001,-0.069,0.040999999999999995,0.055999999999999994,7.68006,0.05030286727,c1,phm2010
195,2.036,-2.095,5.53,0.037000000000000005,-0.113,-0.10800000000000001,0.057,7.72006,0.05030286727,c1,phm2010
196,1.237,-0.9159999999999999,4.905,-0.107,-0.064,-0.205,0.054000000000000006,7.76006,0.05030286727,c1,phm2010
197,2.891,-0.272,1.228,-0.1,-0.134,-0.039,0.051,7.80006,0.05030286727,c1,phm2010
198,0.82,1.649,-3.156,-0.138,-0.025,0.039,0.051,7.84006,0.05030286727,c1,phm2010
199,3.8989999999999996,-1.19,-0.91,-0.111,0.038,-0.006999999999999999,0.061,7.88006,0.05030286727,c1,phm2010
200,-1.278,2.9539999999999997,0.778,-0.102,-0.094,-0.215,0.057999999999999996,7.92006,0.05030286727,c1,phm2010
201,-1.775,10.459000000000001,0.175,0.152,0.005,-0.043,0.069,7.96006,0.05030286727,c1,phm2010
202,-1.72,4.68,6.159,0.17,-0.015,0.057999999999999996,0.079,8.00006,0.05030286727,c1,phm2010
203,0.105,3.0469999999999997,2.589,-0.023,0.021,-0.038,0.083,8.04006,0.05030286727,c1,phm2010
204,-3.799,8.972000000000001,0.11900000000000001,-0.040999999999999995,0.054000000000000006,-0.06,0.07200000000000001,8.08006,0.05030286727,c1,phm2010
205,-2.775,-4.709,1.34,-0.013000000000000001,-0.026000000000000002,-0.12,0.061,8.12006,0.05030286727,c1,phm2010
206,1.452,-3.036,0.83,-0.051,-0.026000000000000002,-0.039,0.066,8.16006,0.05030286727,c1,phm2010
207,1.473,7.477,-1.4709999999999999,-0.064,-0.043,-0.059000000000000004,0.079,8.20006,0.05030286727,c1,phm2010
208,-1.615,-6.175,5.432,0.086,0.14400000000000002,0.033,0.075,8.24006,0.05030286727,c1,phm2010
209,0.9259999999999999,1.896,2.978,-0.085,0.092,-0.125,0.08900000000000001,8.28006,0.05030286727,c1,phm2010
210,3.696,7.813,-0.8270000000000001,0.064,0.078,0.026000000000000002,0.085,8.32006,0.05030286727,c1,phm2010
211,2.9219999999999997,2.741,-1.157,0.156,-0.004,0.142,0.081,8.36006,0.05030286727,c1,phm2010
212,6.876,3.7489999999999997,2.064,0.174,-0.017,0.18899999999999997,0.067,8.40006,0.05030286727,c1,phm2010
213,5.484,16.195,3.162,0.073,0.044000000000000004,0.121,0.066,8.44006,0.05030286727,c1,phm2010
214,1.226,-0.46299999999999997,4.073,0.20600000000000002,0.057999999999999996,0.065,0.061,8.48006,0.05030286727,c1,phm2010
215,1.514,1.0590000000000002,5.486000000000001,0.07400000000000001,0.12300000000000001,-0.016,0.055,8.52006,0.05030286727,c1,phm2010
216,4.099,3.322,1.331,-0.008,-0.055999999999999994,0.008,0.064,8.56006,0.05030286727,c1,phm2010
